"GEO_ID","NAME","B19001I_001E","B19001I_001EA","B19001I_001M","B19001I_001MA","B19001I_002E","B19001I_002M","B19001I_002MA","B19001I_002EA","B19001I_003E","B19001I_003M","B19001I_003MA","B19001I_003EA","B19001I_004E","B19001I_004M","B19001I_004MA","B19001I_004EA","B19001I_005E","B19001I_005EA","B19001I_005M","B19001I_005MA","B19001I_006E","B19001I_006M","B19001I_006MA","B19001I_006EA","B19001I_007E","B19001I_007M","B19001I_007MA","B19001I_007EA","B19001I_008E","B19001I_008EA","B19001I_008M","B19001I_008MA","B19001I_009E","B19001I_009M","B19001I_009MA","B19001I_009EA","B19001I_010E","B19001I_010M","B19001I_010MA","B19001I_010EA","B19001I_011E","B19001I_011M","B19001I_011MA","B19001I_011EA","B19001I_012E","B19001I_012M","B19001I_012MA","B19001I_012EA","B19001I_013E","B19001I_013EA","B19001I_013M","B19001I_013MA","B19001I_014E","B19001I_014EA","B19001I_014M","B19001I_014MA","B19001I_015E","B19001I_015M","B19001I_015MA","B19001I_015EA","B19001I_016E","B19001I_016EA","B19001I_016M","B19001I_016MA","B19001I_017E","B19001I_017EA","B19001I_017M","B19001I_017MA",
"1400000US04013611500","Census Tract 6115, Maricopa County, Arizona","234","null","87","null","0","17","null","null","0","17","null","null","0","17","null","null","0","null","17","null","0","17","null","null","0","17","null","null","0","null","17","null","0","17","null","null","0","17","null","null","0","17","null","null","31","38","null","null","21","null","24","null","48","null","47","null","38","39","null","null","56","null","76","null","40","null","35","null",
"1400000US04013611600","Census Tract 6116, Maricopa County, Arizona","78","null","44","null","0","12","null","null","0","12","null","null","9","14","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","null","12","null","21","null","26","null","8","13","null","null","23","null","25","null","17","null","21","null",
"1400000US04013611700","Census Tract 6117, Maricopa County, Arizona","73","null","66","null","0","17","null","null","0","17","null","null","0","17","null","null","0","null","17","null","0","17","null","null","0","17","null","null","0","null","17","null","0","17","null","null","0","17","null","null","0","17","null","null","0","17","null","null","5","null","14","null","17","null","33","null","0","17","null","null","51","null","57","null","0","null","17","null",
"1400000US04013611800","Census Tract 6118, Maricopa County, Arizona","259","null","104","null","0","17","null","null","0","17","null","null","58","78","null","null","0","null","17","null","0","17","null","null","0","17","null","null","0","null","17","null","0","17","null","null","0","17","null","null","0","17","null","null","0","17","null","null","27","null","41","null","50","null","54","null","87","75","null","null","37","null","59","null","0","null","17","null",
"1400000US04013611900","Census Tract 6119, Maricopa County, Arizona","51","null","21","null","14","22","null","null","0","12","null","null","5","9","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","9","10","null","null","0","12","null","null","4","7","null","null","0","null","12","null","0","null","12","null","0","12","null","null","19","null","19","null","0","null","12","null",
"1400000US04013612000","Census Tract 6120, Maricopa County, Arizona","33","null","30","null","0","12","null","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","8","14","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null","25","null","28","null","0","null","12","null",
"1400000US04013612200","Census Tract 6122, Maricopa County, Arizona","57","null","42","null","0","17","null","null","0","17","null","null","0","17","null","null","0","null","17","null","0","17","null","null","0","17","null","null","0","null","17","null","0","17","null","null","0","17","null","null","0","17","null","null","27","31","null","null","0","null","17","null","0","null","17","null","9","16","null","null","21","null","24","null","0","null","17","null",
"1400000US04013612300","Census Tract 6123, Maricopa County, Arizona","369","null","164","null","0","17","null","null","0","17","null","null","0","17","null","null","0","null","17","null","0","17","null","null","19","30","null","null","142","null","128","null","0","17","null","null","0","17","null","null","42","42","null","null","53","84","null","null","0","null","17","null","36","null","41","null","0","17","null","null","54","null","48","null","23","null","33","null",
"1400000US04013612400","Census Tract 6124, Maricopa County, Arizona","175","null","76","null","0","17","null","null","0","17","null","null","0","17","null","null","0","null","17","null","0","17","null","null","26","38","null","null","0","null","17","null","0","17","null","null","0","17","null","null","14","25","null","null","0","17","null","null","59","null","59","null","0","null","17","null","21","32","null","null","24","null","36","null","31","null","34","null",
"1400000US04013612500","Census Tract 6125, Maricopa County, Arizona","47","null","37","null","0","12","null","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","15","24","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","12","null","null","20","28","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","null","12","null","12","null","18","null",
"1400000US04013612600","Census Tract 6126, Maricopa County, Arizona","20","null","22","null","0","12","null","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null","13","19","null","null","0","12","null","null","0","null","12","null","7","null","10","null","0","12","null","null","0","null","12","null","0","null","12","null",
"1400000US04013612700","Census Tract 6127, Maricopa County, Arizona","23","null","20","null","0","12","null","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","null","12","null","17","null","17","null","0","12","null","null","0","null","12","null","6","null","9","null",
"1400000US04013612800","Census Tract 6128, Maricopa County, Arizona","76","null","40","null","23","25","null","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","23","null","23","null","19","null","23","null","0","12","null","null","0","null","12","null","11","null","12","null",
"1400000US04013612900","Census Tract 6129, Maricopa County, Arizona","59","null","28","null","0","12","null","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","7","10","null","null","6","null","9","null","0","12","null","null","0","12","null","null","0","12","null","null","7","10","null","null","12","null","13","null","14","null","20","null","0","12","null","null","0","null","12","null","13","null","14","null",
"1400000US04013613000","Census Tract 6130, Maricopa County, Arizona","77","null","54","null","0","12","null","null","0","12","null","null","10","15","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","11","17","null","null","0","12","null","null","18","20","null","null","0","null","12","null","0","null","12","null","26","39","null","null","12","null","18","null","0","null","12","null",
"1400000US04013613100","Census Tract 6131, Maricopa County, Arizona","36","null","33","null","0","12","null","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","13","20","null","null","0","12","null","null","14","22","null","null","0","null","12","null","9","null","14","null","0","12","null","null","0","null","12","null","0","null","12","null",
"1400000US04013613200","Census Tract 6132, Maricopa County, Arizona","118","null","77","null","0","12","null","null","0","12","null","null","35","53","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null","44","52","null","null","0","12","null","null","0","null","12","null","22","null","24","null","0","12","null","null","17","null","23","null","0","null","12","null",
"1400000US04013613300","Census Tract 6133, Maricopa County, Arizona","103","null","75","null","35","58","null","null","22","36","null","null","0","17","null","null","0","null","17","null","0","17","null","null","0","17","null","null","0","null","17","null","0","17","null","null","28","46","null","null","0","17","null","null","0","17","null","null","0","null","17","null","0","null","17","null","0","17","null","null","0","null","17","null","18","null","27","null",
"1400000US04013613400","Census Tract 6134, Maricopa County, Arizona","94","null","38","null","0","12","null","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","8","12","null","null","0","null","12","null","9","15","null","null","0","12","null","null","10","16","null","null","39","30","null","null","0","null","12","null","0","null","12","null","0","12","null","null","10","null","15","null","18","null","20","null",
"1400000US04013613500","Census Tract 6135, Maricopa County, Arizona","122","null","55","null","0","12","null","null","9","13","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","8","13","null","null","0","12","null","null","8","13","null","null","43","null","41","null","33","null","31","null","21","27","null","null","0","null","12","null","0","null","12","null",
"1400000US04013613600","Census Tract 6136, Maricopa County, Arizona","178","null","78","null","0","17","null","null","13","20","null","null","0","17","null","null","0","null","17","null","0","17","null","null","0","17","null","null","29","null","41","null","0","17","null","null","0","17","null","null","0","17","null","null","0","17","null","null","43","null","41","null","77","null","75","null","16","25","null","null","0","null","17","null","0","null","17","null",
"1400000US04013613700","Census Tract 6137, Maricopa County, Arizona","120","null","43","null","0","17","null","null","0","17","null","null","7","12","null","null","0","null","17","null","0","17","null","null","0","17","null","null","0","null","17","null","0","17","null","null","17","22","null","null","9","15","null","null","9","15","null","null","13","null","20","null","56","null","35","null","0","17","null","null","0","null","17","null","9","null","15","null",
"1400000US04013613800","Census Tract 6138, Maricopa County, Arizona","106","null","45","null","0","12","null","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","14","21","null","null","12","null","20","null","31","47","null","null","0","12","null","null","0","12","null","null","0","12","null","null","34","null","41","null","15","null","24","null","0","12","null","null","0","null","12","null","0","null","12","null",
"1400000US04013613900","Census Tract 6139, Maricopa County, Arizona","110","null","74","null","0","17","null","null","0","17","null","null","0","17","null","null","13","null","23","null","0","17","null","null","0","17","null","null","0","null","17","null","0","17","null","null","0","17","null","null","0","17","null","null","39","54","null","null","12","null","20","null","28","null","46","null","0","17","null","null","18","null","31","null","0","null","17","null",
"1400000US04013614000","Census Tract 6140, Maricopa County, Arizona","155","null","60","null","0","12","null","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","27","31","null","null","0","null","12","null","16","23","null","null","0","12","null","null","39","32","null","null","0","12","null","null","15","null","24","null","27","null","30","null","13","21","null","null","18","null","26","null","0","null","12","null",
"1400000US04013614100","Census Tract 6141, Maricopa County, Arizona","194","null","72","null","25","32","null","null","0","17","null","null","10","17","null","null","0","null","17","null","0","17","null","null","0","17","null","null","0","null","17","null","0","17","null","null","0","17","null","null","30","38","null","null","31","37","null","null","20","null","25","null","28","null","32","null","26","37","null","null","16","null","26","null","8","null","15","null",
"1400000US04013614200","Census Tract 6142, Maricopa County, Arizona","218","null","101","null","0","12","null","null","11","17","null","null","0","12","null","null","0","null","12","null","6","11","null","null","0","12","null","null","0","null","12","null","0","12","null","null","46","66","null","null","0","12","null","null","0","12","null","null","44","null","45","null","44","null","32","null","44","44","null","null","9","null","14","null","14","null","17","null",
"1400000US04013614300","Census Tract 6143, Maricopa County, Arizona","65","null","44","null","0","12","null","null","0","12","null","null","13","21","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","13","18","null","null","0","12","null","null","0","12","null","null","10","17","null","null","0","null","12","null","0","null","12","null","8","13","null","null","9","null","15","null","12","null","18","null",
"1400000US04013614400","Census Tract 6144, Maricopa County, Arizona","162","null","60","null","0","12","null","null","19","30","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null","30","null","34","null","15","22","null","null","20","31","null","null","8","15","null","null","0","12","null","null","40","null","26","null","11","null","17","null","0","12","null","null","19","null","32","null","0","null","12","null",
"1400000US04013614500","Census Tract 6145, Maricopa County, Arizona","309","null","105","null","93","90","null","null","0","12","null","null","0","12","null","null","24","null","40","null","13","22","null","null","10","17","null","null","0","null","12","null","0","12","null","null","12","19","null","null","73","72","null","null","53","27","null","null","0","null","12","null","22","null","27","null","9","13","null","null","0","null","12","null","0","null","12","null",
"1400000US04013614600","Census Tract 6146, Maricopa County, Arizona","340","null","154","null","0","17","null","null","0","17","null","null","15","24","null","null","34","null","41","null","17","27","null","null","45","73","null","null","17","null","30","null","0","17","null","null","15","26","null","null","18","30","null","null","56","86","null","null","65","null","69","null","20","null","33","null","21","34","null","null","17","null","31","null","0","null","17","null",
"1400000US04013614700","Census Tract 6147, Maricopa County, Arizona","301","null","94","null","14","20","null","null","21","34","null","null","72","53","null","null","0","null","12","null","36","37","null","null","31","34","null","null","47","null","56","null","0","12","null","null","17","26","null","null","21","31","null","null","0","12","null","null","42","null","38","null","0","null","12","null","0","12","null","null","0","null","12","null","0","null","12","null",
"1400000US04013614800","Census Tract 6148, Maricopa County, Arizona","218","null","84","null","39","50","null","null","0","12","null","null","0","12","null","null","0","null","12","null","30","38","null","null","0","12","null","null","4","null","8","null","0","12","null","null","9","16","null","null","42","42","null","null","11","16","null","null","17","null","25","null","31","null","34","null","20","31","null","null","15","null","26","null","0","null","12","null",
"1400000US04013614900","Census Tract 6149, Maricopa County, Arizona","113","null","86","null","0","12","null","null","0","12","null","null","0","12","null","null","0","null","12","null","14","22","null","null","0","12","null","null","0","null","12","null","0","12","null","null","13","19","null","null","0","12","null","null","0","12","null","null","29","null","47","null","23","null","38","null","34","27","null","null","0","null","12","null","0","null","12","null",
"1400000US04013615000","Census Tract 6150, Maricopa County, Arizona","165","null","108","null","0","17","null","null","0","17","null","null","0","17","null","null","0","null","17","null","0","17","null","null","37","43","null","null","0","null","17","null","60","98","null","null","0","17","null","null","0","17","null","null","0","17","null","null","20","null","33","null","14","null","24","null","0","17","null","null","0","null","17","null","34","null","40","null",
"1400000US04013615100","Census Tract 6151, Maricopa County, Arizona","69","null","57","null","10","16","null","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","12","null","null","10","17","null","null","0","null","12","null","39","null","53","null","0","12","null","null","10","null","15","null","0","null","12","null",
"1400000US04013615200","Census Tract 6152, Maricopa County, Arizona","278","null","158","null","0","17","null","null","0","17","null","null","15","24","null","null","0","null","17","null","0","17","null","null","0","17","null","null","20","null","32","null","0","17","null","null","44","67","null","null","12","22","null","null","34","52","null","null","56","null","90","null","59","null","97","null","14","27","null","null","24","null","28","null","0","null","17","null",
"1400000US04013615300","Census Tract 6153, Maricopa County, Arizona","79","null","41","null","0","12","null","null","25","39","null","null","43","3","null","null","0","null","12","null","5","8","null","null","6","10","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","null","12","null","0","null","12","null",
"1400000US04013615400","Census Tract 6154, Maricopa County, Arizona","56","null","52","null","0","12","null","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","12","null","null","28","45","null","null","28","null","25","null","0","null","12","null","0","12","null","null","0","null","12","null","0","null","12","null",
"1400000US04013615500","Census Tract 6155, Maricopa County, Arizona","63","null","53","null","0","12","null","null","0","12","null","null","16","17","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","47","null","50","null","0","null","12","null","0","12","null","null","0","null","12","null","0","null","12","null",
"1400000US04013615600","Census Tract 6156, Maricopa County, Arizona","98","null","92","null","0","12","null","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null","50","null","82","null","0","12","null","null","0","12","null","null","17","26","null","null","0","12","null","null","16","null","26","null","0","null","12","null","15","23","null","null","0","null","12","null","0","null","12","null",
"1400000US04013615700","Census Tract 6157, Maricopa County, Arizona","68","null","43","null","0","12","null","null","0","12","null","null","0","12","null","null","5","null","10","null","12","19","null","null","0","12","null","null","5","null","9","null","6","10","null","null","0","12","null","null","0","12","null","null","13","20","null","null","15","null","19","null","0","null","12","null","0","12","null","null","12","null","20","null","0","null","12","null",
"1400000US04013615800","Census Tract 6158, Maricopa County, Arizona","127","null","56","null","0","12","null","null","0","12","null","null","9","14","null","null","0","null","12","null","10","16","null","null","0","12","null","null","8","null","14","null","0","12","null","null","0","12","null","null","14","22","null","null","10","15","null","null","24","null","27","null","0","null","12","null","25","27","null","null","17","null","25","null","10","null","16","null",
"1400000US04013615900","Census Tract 6159, Maricopa County, Arizona","121","null","69","null","12","18","null","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","59","null","56","null","0","null","12","null","0","12","null","null","41","null","41","null","9","null","14","null",
"1400000US04013616000","Census Tract 6160, Maricopa County, Arizona","63","null","26","null","0","12","null","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","5","7","null","null","6","null","11","null","0","12","null","null","0","12","null","null","0","12","null","null","3","6","null","null","13","null","13","null","8","null","11","null","4","8","null","null","10","null","14","null","14","null","17","null",
"1400000US04013616100","Census Tract 6161, Maricopa County, Arizona","150","null","53","null","0","12","null","null","0","12","null","null","0","12","null","null","0","null","12","null","37","36","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null","16","26","null","null","34","39","null","null","36","null","33","null","27","null","39","null","0","12","null","null","0","null","12","null","0","null","12","null",
"1400000US04013616200","Census Tract 6162, Maricopa County, Arizona","174","null","76","null","0","12","null","null","9","16","null","null","0","12","null","null","0","null","12","null","0","12","null","null","12","19","null","null","0","null","12","null","0","12","null","null","0","12","null","null","12","19","null","null","22","24","null","null","72","null","54","null","47","null","50","null","0","12","null","null","0","null","12","null","0","null","12","null",
"1400000US04013616300","Census Tract 6163, Maricopa County, Arizona","106","null","56","null","0","12","null","null","0","12","null","null","0","12","null","null","21","null","34","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null","6","10","null","null","22","19","null","null","18","null","16","null","33","null","33","null","0","12","null","null","6","null","9","null","0","null","12","null",
"1400000US04013616400","Census Tract 6164, Maricopa County, Arizona","189","null","147","null","0","17","null","null","0","17","null","null","0","17","null","null","15","null","26","null","63","102","null","null","0","17","null","null","0","null","17","null","54","85","null","null","0","17","null","null","0","17","null","null","0","17","null","null","0","null","17","null","19","null","32","null","38","46","null","null","0","null","17","null","0","null","17","null",
"1400000US04013616500","Census Tract 6165, Maricopa County, Arizona","159","null","76","null","0","12","null","null","0","12","null","null","0","12","null","null","23","null","31","null","0","12","null","null","20","32","null","null","0","null","12","null","28","45","null","null","10","16","null","null","9","15","null","null","57","61","null","null","0","null","12","null","12","null","19","null","0","12","null","null","0","null","12","null","0","null","12","null",
"1400000US04013616600","Census Tract 6166, Maricopa County, Arizona","345","null","114","null","0","17","null","null","0","17","null","null","41","63","null","null","19","null","30","null","0","17","null","null","41","45","null","null","22","null","35","null","83","96","null","null","0","17","null","null","0","17","null","null","38","48","null","null","52","null","51","null","49","null","66","null","0","17","null","null","0","null","17","null","0","null","17","null",
"1400000US04013616700","Census Tract 6167, Maricopa County, Arizona","258","null","64","null","0","17","null","null","0","17","null","null","0","17","null","null","0","null","17","null","0","17","null","null","22","37","null","null","35","null","56","null","19","35","null","null","37","43","null","null","0","17","null","null","13","24","null","null","80","null","67","null","26","null","31","null","26","41","null","null","0","null","17","null","0","null","17","null",
"1400000US04013616800","Census Tract 6168, Maricopa County, Arizona","315","null","179","null","12","21","null","null","17","25","null","null","48","72","null","null","0","null","17","null","0","17","null","null","115","122","null","null","0","null","17","null","41","62","null","null","0","17","null","null","0","17","null","null","0","17","null","null","0","null","17","null","33","null","45","null","0","17","null","null","0","null","17","null","49","null","63","null",
"1400000US04013616900","Census Tract 6169, Maricopa County, Arizona","168","null","125","null","17","27","null","null","0","12","null","null","21","35","null","null","0","null","12","null","0","12","null","null","90","117","null","null","0","null","12","null","0","12","null","null","0","12","null","null","2","13","null","null","12","19","null","null","0","null","12","null","0","null","12","null","26","44","null","null","0","null","12","null","0","null","12","null",
"1400000US04013617000","Census Tract 6170, Maricopa County, Arizona","418","null","136","null","20","32","null","null","74","69","null","null","0","17","null","null","71","null","91","null","0","17","null","null","14","25","null","null","24","null","38","null","36","58","null","null","33","39","null","null","66","64","null","null","53","55","null","null","11","null","21","null","0","null","17","null","16","35","null","null","0","null","17","null","0","null","17","null",
"1400000US04013617100","Census Tract 6171, Maricopa County, Arizona","75","null","49","null","5","8","null","null","0","12","null","null","0","12","null","null","0","null","12","null","24","33","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","12","null","null","21","19","null","null","0","null","12","null","25","null","26","null","0","12","null","null","0","null","12","null","0","null","12","null",
"1400000US04013617200","Census Tract 6172, Maricopa County, Arizona","82","null","60","null","9","16","null","null","0","12","null","null","0","12","null","null","0","null","12","null","27","39","null","null","5","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","12","null","null","9","14","null","null","25","null","39","null","0","null","12","null","0","12","null","null","7","null","13","null","0","null","12","null",
"1400000US04013617300","Census Tract 6173, Maricopa County, Arizona","63","null","45","null","0","12","null","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","21","32","null","null","0","12","null","null","21","24","null","null","0","12","null","null","0","null","12","null","11","null","16","null","10","16","null","null","0","null","12","null","0","null","12","null",
"1400000US04013617400","Census Tract 6174, Maricopa County, Arizona","191","null","91","null","0","17","null","null","0","17","null","null","0","17","null","null","0","null","17","null","33","46","null","null","17","29","null","null","16","null","25","null","13","22","null","null","0","17","null","null","74","66","null","null","0","17","null","null","20","null","34","null","18","null","32","null","0","17","null","null","0","null","17","null","0","null","17","null",
"1400000US04013617500","Census Tract 6175, Maricopa County, Arizona","60","null","40","null","20","24","null","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","10","17","null","null","10","14","null","null","11","18","null","null","9","15","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","null","12","null","0","null","12","null",
"1400000US04013617600","Census Tract 6176, Maricopa County, Arizona","225","null","80","null","0","17","null","null","0","17","null","null","0","17","null","null","19","null","33","null","21","35","null","null","0","17","null","null","0","null","17","null","0","17","null","null","0","17","null","null","19","33","null","null","41","49","null","null","86","null","50","null","7","null","16","null","32","37","null","null","0","null","17","null","0","null","17","null",
"1400000US04013617700","Census Tract 6177, Maricopa County, Arizona","159","null","78","null","11","18","null","null","7","10","null","null","19","20","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","61","60","null","null","24","36","null","null","14","22","null","null","0","12","null","null","0","null","12","null","0","null","12","null","8","12","null","null","15","null","22","null","0","null","12","null",
"1400000US04013617800","Census Tract 6178, Maricopa County, Arizona","67","null","29","null","0","12","null","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","3","7","null","null","0","12","null","null","0","12","null","null","16","null","16","null","7","null","10","null","0","12","null","null","22","null","19","null","19","null","16","null",
"1400000US04013617900","Census Tract 6179, Maricopa County, Arizona","61","null","53","null","0","12","null","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","12","null","null","12","19","null","null","0","null","12","null","30","null","44","null","7","12","null","null","12","null","19","null","0","null","12","null",
"1400000US04013618000","Census Tract 6180, Maricopa County, Arizona","101","null","54","null","0","17","null","null","0","17","null","null","14","21","null","null","0","null","17","null","12","18","null","null","0","17","null","null","0","null","17","null","0","17","null","null","31","45","null","null","13","20","null","null","0","17","null","null","12","null","14","null","0","null","17","null","9","16","null","null","10","null","16","null","0","null","17","null",
"1400000US04013618100","Census Tract 6181, Maricopa County, Arizona","175","null","75","null","0","12","null","null","0","12","null","null","0","12","null","null","0","null","12","null","39","47","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","12","null","null","33","29","null","null","37","null","53","null","9","null","17","null","32","47","null","null","14","null","19","null","11","null","16","null",
"1400000US04013618200","Census Tract 6182, Maricopa County, Arizona","195","null","61","null","0","12","null","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","19","23","null","null","49","null","53","null","9","14","null","null","0","12","null","null","37","53","null","null","37","39","null","null","27","null","37","null","17","null","26","null","0","12","null","null","0","null","12","null","0","null","12","null",
"1400000US04013618300","Census Tract 6183, Maricopa County, Arizona","109","null","44","null","0","12","null","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null","23","25","null","null","0","12","null","null","60","null","34","null","26","null","31","null","0","12","null","null","0","null","12","null","0","null","12","null",
"1400000US04013618400","Census Tract 6184, Maricopa County, Arizona","173","null","55","null","13","21","null","null","0","12","null","null","8","13","null","null","0","null","12","null","37","40","null","null","26","28","null","null","0","null","12","null","9","14","null","null","0","12","null","null","35","49","null","null","7","12","null","null","38","null","41","null","0","null","12","null","0","12","null","null","0","null","12","null","0","null","12","null",
"1400000US04013618500","Census Tract 6185, Maricopa County, Arizona","263","null","78","null","0","12","null","null","11","18","null","null","11","17","null","null","21","null","29","null","0","12","null","null","19","21","null","null","22","null","30","null","6","12","null","null","9","16","null","null","20","25","null","null","68","65","null","null","29","null","33","null","26","null","27","null","9","14","null","null","12","null","18","null","0","null","12","null",
"1400000US04013618600","Census Tract 6186, Maricopa County, Arizona","400","null","94","null","17","24","null","null","0","17","null","null","10","15","null","null","0","null","17","null","0","17","null","null","7","13","null","null","47","null","46","null","25","29","null","null","10","17","null","null","64","61","null","null","83","72","null","null","105","null","51","null","0","null","17","null","0","17","null","null","0","null","17","null","32","null","41","null",
"1400000US04013618700","Census Tract 6187, Maricopa County, Arizona","214","null","60","null","30","36","null","null","14","22","null","null","15","17","null","null","42","null","41","null","8","14","null","null","0","12","null","null","6","null","9","null","3","7","null","null","15","16","null","null","0","12","null","null","33","35","null","null","42","null","37","null","0","null","12","null","0","12","null","null","6","null","10","null","0","null","12","null",
"1400000US04013618800","Census Tract 6188, Maricopa County, Arizona","674","null","126","null","11","18","null","null","90","111","null","null","42","48","null","null","80","null","70","null","41","53","null","null","79","67","null","null","30","null","48","null","97","120","null","null","19","33","null","null","89","66","null","null","78","82","null","null","0","null","12","null","18","null","29","null","0","12","null","null","0","null","12","null","0","null","12","null",
"1400000US04013618900","Census Tract 6189, Maricopa County, Arizona","397","null","146","null","80","112","null","null","0","17","null","null","44","49","null","null","24","null","38","null","0","17","null","null","44","53","null","null","0","null","17","null","17","30","null","null","0","17","null","null","58","67","null","null","43","48","null","null","87","null","103","null","0","null","17","null","0","17","null","null","0","null","17","null","0","null","17","null",
"1400000US04013619000","Census Tract 6190, Maricopa County, Arizona","133","null","68","null","0","12","null","null","0","12","null","null","0","12","null","null","25","null","38","null","0","12","null","null","51","36","null","null","0","null","12","null","0","12","null","null","7","11","null","null","42","43","null","null","0","12","null","null","8","null","13","null","0","null","12","null","0","12","null","null","0","null","12","null","0","null","12","null",
"1400000US04013619100","Census Tract 6191, Maricopa County, Arizona","385","null","113","null","21","35","null","null","66","53","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null","86","null","70","null","30","29","null","null","0","12","null","null","53","59","null","null","91","65","null","null","27","null","42","null","11","null","17","null","0","12","null","null","0","null","12","null","0","null","12","null",
"1400000US04013619200","Census Tract 6192, Maricopa County, Arizona","760","null","248","null","0","17","null","null","54","86","null","null","15","27","null","null","131","null","129","null","65","78","null","null","120","111","null","null","98","null","118","null","59","82","null","null","92","91","null","null","84","87","null","null","20","34","null","null","0","null","17","null","22","null","35","null","0","17","null","null","0","null","17","null","0","null","17","null",
"1400000US04013619300","Census Tract 6193, Maricopa County, Arizona","348","null","115","null","13","20","null","null","58","45","null","null","10","17","null","null","0","null","17","null","29","41","null","null","29","46","null","null","46","null","52","null","0","17","null","null","18","22","null","null","31","37","null","null","56","55","null","null","58","null","58","null","0","null","17","null","0","17","null","null","0","null","17","null","0","null","17","null",
"1400000US04013619400","Census Tract 6194, Maricopa County, Arizona","485","null","126","null","41","56","null","null","0","17","null","null","44","55","null","null","24","null","33","null","25","30","null","null","16","26","null","null","70","null","77","null","59","54","null","null","23","28","null","null","20","22","null","null","41","33","null","null","80","null","75","null","0","null","17","null","42","35","null","null","0","null","17","null","0","null","17","null",
