"GEO_ID","NAME","B19013B_001M","B19013B_001MA","B19013B_001E","B19013B_001EA",
"1400000US04013618900","Census Tract 6189, Maricopa County, Arizona","5658","null","24077","null",
"1400000US04013619000","Census Tract 6190, Maricopa County, Arizona","63642","null","60833","null",
"1400000US04013619100","Census Tract 6191, Maricopa County, Arizona","28246","null","28547","null",
"1400000US04013619200","Census Tract 6192, Maricopa County, Arizona","15547","null","31584","null",
"1400000US04013619300","Census Tract 6193, Maricopa County, Arizona","**","**","-","-",
"1400000US04013619400","Census Tract 6194, Maricopa County, Arizona","18663","null","20671","null",
"1400000US04013619500","Census Tract 6195, Maricopa County, Arizona","21556","null","4013","null",
"1400000US04013619600","Census Tract 6196, Maricopa County, Arizona","**","**","-","-",
"1400000US04013619700","Census Tract 6197, Maricopa County, Arizona","**","**","-","-",
"1400000US04013619800","Census Tract 6198, Maricopa County, Arizona","127037","null","29167","null",
"1400000US04013619900","Census Tract 6199, Maricopa County, Arizona","107558","null","58661","null",
"1400000US04013723303","Census Tract 7233.03, Maricopa County, Arizona","**","**","-","-",
"1400000US04013723304","Census Tract 7233.04, Maricopa County, Arizona","**","**","-","-",
"1400000US04013723305","Census Tract 7233.05, Maricopa County, Arizona","**","**","-","-",
"1400000US04013723306","Census Tract 7233.06, Maricopa County, Arizona","**","**","-","-",
"1400000US04013723307","Census Tract 7233.07, Maricopa County, Arizona","48668","null","97667","null",
"1400000US04013723308","Census Tract 7233.08, Maricopa County, Arizona","55872","null","94063","null",
"1400000US04013810000","Census Tract 8100, Maricopa County, Arizona","**","**","-","-",
"1400000US04013810100","Census Tract 8101, Maricopa County, Arizona","**","**","-","-",
"1400000US04013810200","Census Tract 8102, Maricopa County, Arizona","58745","null","73229","null",
"1400000US04013810300","Census Tract 8103, Maricopa County, Arizona","6720","null","122667","null",
"1400000US04013810400","Census Tract 8104, Maricopa County, Arizona","37294","null","56402","null",
"1400000US04013810500","Census Tract 8105, Maricopa County, Arizona","3231","null","27781","null",
"1400000US04013810600","Census Tract 8106, Maricopa County, Arizona","11501","null","59261","null",
"1400000US04013810700","Census Tract 8107, Maricopa County, Arizona","39500","null","46705","null",
"1400000US04013810800","Census Tract 8108, Maricopa County, Arizona","81917","null","62599","null",
"1400000US04013810900","Census Tract 8109, Maricopa County, Arizona","68510","null","108828","null",
"1400000US04013811000","Census Tract 8110, Maricopa County, Arizona","330634","null","215144","null",
"1400000US04013811100","Census Tract 8111, Maricopa County, Arizona","88102","null","60804","null",
"1400000US04013811200","Census Tract 8112, Maricopa County, Arizona","32174","null","36500","null",
"1400000US04013811300","Census Tract 8113, Maricopa County, Arizona","**","**","-","-",
"1400000US04013811400","Census Tract 8114, Maricopa County, Arizona","126282","null","130278","null",
"1400000US04013811500","Census Tract 8115, Maricopa County, Arizona","70007","null","66731","null",
"1400000US04013811600","Census Tract 8116, Maricopa County, Arizona","47302","null","63625","null",
"1400000US04013811700","Census Tract 8117, Maricopa County, Arizona","195172","null","163036","null",
"1400000US04013811800","Census Tract 8118, Maricopa County, Arizona","6719","null","70066","null",
"1400000US04013811900","Census Tract 8119, Maricopa County, Arizona","142366","null","123681","null",
"1400000US04013812000","Census Tract 8120, Maricopa County, Arizona","78088","null","104605","null",
"1400000US04013812100","Census Tract 8121, Maricopa County, Arizona","6428","null","69355","null",
"1400000US04013812200","Census Tract 8122, Maricopa County, Arizona","86147","null","183558","null",
"1400000US04013812300","Census Tract 8123, Maricopa County, Arizona","**","**","-","-",
"1400000US04013812400","Census Tract 8124, Maricopa County, Arizona","**","**","-","-",
"1400000US04013812500","Census Tract 8125, Maricopa County, Arizona","**","**","-","-",
"1400000US04013812600","Census Tract 8126, Maricopa County, Arizona","27941","null","81328","null",
"1400000US04013812700","Census Tract 8127, Maricopa County, Arizona","56274","null","58839","null",
"1400000US04013812800","Census Tract 8128, Maricopa County, Arizona","**","**","-","-",
"1400000US04013812900","Census Tract 8129, Maricopa County, Arizona","71857","null","63523","null",
"1400000US04013813000","Census Tract 8130, Maricopa County, Arizona","110368","null","147614","null",
"1400000US04013813100","Census Tract 8131, Maricopa County, Arizona","57197","null","74962","null",
"1400000US04013813200","Census Tract 8132, Maricopa County, Arizona","144299","null","91471","null",
"1400000US04013813300","Census Tract 8133, Maricopa County, Arizona","93645","null","163243","null",
"1400000US04013813400","Census Tract 8134, Maricopa County, Arizona","138043","null","125375","null",
"1400000US04013813500","Census Tract 8135, Maricopa County, Arizona","**","**","-","-",
"1400000US04013813600","Census Tract 8136, Maricopa County, Arizona","**","**","-","-",
"1400000US04013813700","Census Tract 8137, Maricopa County, Arizona","**","**","-","-",
"1400000US04013813800","Census Tract 8138, Maricopa County, Arizona","**","**","-","-",
"1400000US04013813900","Census Tract 8139, Maricopa County, Arizona","68325","null","81429","null",
"1400000US04013814000","Census Tract 8140, Maricopa County, Arizona","**","**","-","-",
"1400000US04013814100","Census Tract 8141, Maricopa County, Arizona","20131","null","41923","null",
"1400000US04013814200","Census Tract 8142, Maricopa County, Arizona","63902","null","157717","null",
"1400000US04013814300","Census Tract 8143, Maricopa County, Arizona","121467","null","109000","null",
"1400000US04013814400","Census Tract 8144, Maricopa County, Arizona","10227","null","65787","null",
"1400000US04013814500","Census Tract 8145, Maricopa County, Arizona","1237","null","56250","null",
"1400000US04013814600","Census Tract 8146, Maricopa County, Arizona","14959","null","75175","null",
"1400000US04013814700","Census Tract 8147, Maricopa County, Arizona","39840","null","131667","null",
"1400000US04013814800","Census Tract 8148, Maricopa County, Arizona","153437","null","137880","null",
"1400000US04013814900","Census Tract 8149, Maricopa County, Arizona","**","**","-","-",
"1400000US04013815000","Census Tract 8150, Maricopa County, Arizona","***","***","250,000+","250,000+",
"1400000US04013815100","Census Tract 8151, Maricopa County, Arizona","1921","null","32604","null",
"1400000US04013815200","Census Tract 8152, Maricopa County, Arizona","168778","null","102868","null",
"1400000US04013815300","Census Tract 8153, Maricopa County, Arizona","**","**","-","-",
"1400000US04013815400","Census Tract 8154, Maricopa County, Arizona","60006","null","80750","null",
"1400000US04013815500","Census Tract 8155, Maricopa County, Arizona","231719","null","109221","null",
"1400000US04013815600","Census Tract 8156, Maricopa County, Arizona","33949","null","129247","null",
"1400000US04013815700","Census Tract 8157, Maricopa County, Arizona","85851","null","106174","null",
"1400000US04013815800","Census Tract 8158, Maricopa County, Arizona","**","**","-","-",
"1400000US04013815900","Census Tract 8159, Maricopa County, Arizona","**","**","-","-",
"1400000US04013816000","Census Tract 8160, Maricopa County, Arizona","219079","null","24605","null",
"1400000US04013816100","Census Tract 8161, Maricopa County, Arizona","52609","null","58875","null",
"1400000US04013816200","Census Tract 8162, Maricopa County, Arizona","**","**","-","-",
"1400000US04013816300","Census Tract 8163, Maricopa County, Arizona","**","**","-","-",
"1400000US04013816400","Census Tract 8164, Maricopa County, Arizona","40710","null","55179","null",
"1400000US04013816500","Census Tract 8165, Maricopa County, Arizona","**","**","-","-",
"1400000US04013816600","Census Tract 8166, Maricopa County, Arizona","39772","null","33088","null",
"1400000US04013816700","Census Tract 8167, Maricopa County, Arizona","107523","null","99737","null",
"1400000US04013816800","Census Tract 8168, Maricopa County, Arizona","**","**","-","-",
"1400000US04013816900","Census Tract 8169, Maricopa County, Arizona","78991","null","55208","null",
"1400000US04013817000","Census Tract 8170, Maricopa County, Arizona","**","**","-","-",
"1400000US04013817100","Census Tract 8171, Maricopa County, Arizona","59845","null","64625","null",
"1400000US04013817200","Census Tract 8172, Maricopa County, Arizona","68747","null","126417","null",
"1400000US04013817300","Census Tract 8173, Maricopa County, Arizona","117738","null","85441","null",
"1400000US04013817400","Census Tract 8174, Maricopa County, Arizona","**","**","-","-",
"1400000US04013817500","Census Tract 8175, Maricopa County, Arizona","21091","null","22232","null",
"1400000US04013817600","Census Tract 8176, Maricopa County, Arizona","**","**","-","-",
"1400000US04013940700","Census Tract 9407, Maricopa County, Arizona","**","**","-","-",
"1400000US04013941000","Census Tract 9410, Maricopa County, Arizona","**","**","-","-",
"1400000US04013941100","Census Tract 9411, Maricopa County, Arizona","**","**","-","-",
"1400000US04013941200","Census Tract 9412, Maricopa County, Arizona","**","**","-","-",
"1400000US04013941300","Census Tract 9413, Maricopa County, Arizona","**","**","-","-",
"1400000US04013980100","Census Tract 9801, Maricopa County, Arizona","**","**","-","-",
"1400000US04013980400","Census Tract 9804, Maricopa County, Arizona","**","**","-","-",
"1400000US04013980500","Census Tract 9805, Maricopa County, Arizona","**","**","-","-",
"1400000US04013980600","Census Tract 9806, Maricopa County, Arizona","**","**","-","-",
"1400000US04013980700","Census Tract 9807, Maricopa County, Arizona","**","**","-","-",
"1400000US04015940400","Census Tract 9404, Mohave County, Arizona","**","**","-","-",
"1400000US04015940501","Census Tract 9405.01, Mohave County, Arizona","**","**","-","-",
"1400000US04015950100","Census Tract 9501, Mohave County, Arizona","**","**","-","-",
"1400000US04015950401","Census Tract 9504.01, Mohave County, Arizona","**","**","-","-",
"1400000US04015950402","Census Tract 9504.02, Mohave County, Arizona","82045","null","90667","null",
"1400000US04015950500","Census Tract 9505, Mohave County, Arizona","**","**","-","-",
"1400000US04015950600","Census Tract 9506, Mohave County, Arizona","**","**","-","-",
"1400000US04015950703","Census Tract 9507.03, Mohave County, Arizona","**","**","-","-",
"1400000US04015950704","Census Tract 9507.04, Mohave County, Arizona","**","**","-","-",
"1400000US04015950705","Census Tract 9507.05, Mohave County, Arizona","38291","null","57938","null",
"1400000US04015950706","Census Tract 9507.06, Mohave County, Arizona","**","**","-","-",
"1400000US04015951401","Census Tract 9514.01, Mohave County, Arizona","**","**","-","-",
"1400000US04015951402","Census Tract 9514.02, Mohave County, Arizona","**","**","-","-",
"1400000US04015951501","Census Tract 9515.01, Mohave County, Arizona","**","**","-","-",
"1400000US04015951502","Census Tract 9515.02, Mohave County, Arizona","88629","null","93516","null",
"1400000US04015951601","Census Tract 9516.01, Mohave County, Arizona","**","**","-","-",
"1400000US04015951602","Census Tract 9516.02, Mohave County, Arizona","**","**","-","-",
"1400000US04015951700","Census Tract 9517, Mohave County, Arizona","**","**","-","-",
"1400000US04015951800","Census Tract 9518, Mohave County, Arizona","**","**","-","-",
"1400000US04015951900","Census Tract 9519, Mohave County, Arizona","**","**","-","-",
"1400000US04015952001","Census Tract 9520.01, Mohave County, Arizona","**","**","-","-",
"1400000US04015952002","Census Tract 9520.02, Mohave County, Arizona","**","**","-","-",
"1400000US04015952003","Census Tract 9520.03, Mohave County, Arizona","**","**","-","-",
"1400000US04015952004","Census Tract 9520.04, Mohave County, Arizona","**","**","-","-",
"1400000US04015952400","Census Tract 9524, Mohave County, Arizona","**","**","-","-",
"1400000US04015952500","Census Tract 9525, Mohave County, Arizona","**","**","-","-",
"1400000US04015952600","Census Tract 9526, Mohave County, Arizona","**","**","-","-",
"1400000US04015952700","Census Tract 9527, Mohave County, Arizona","**","**","-","-",
"1400000US04015952800","Census Tract 9528, Mohave County, Arizona","112907","null","19034","null",
"1400000US04015952900","Census Tract 9529, Mohave County, Arizona","**","**","-","-",
"1400000US04015953000","Census Tract 9530, Mohave County, Arizona","**","**","-","-",
"1400000US04015953100","Census Tract 9531, Mohave County, Arizona","**","**","-","-",
"1400000US04015953200","Census Tract 9532, Mohave County, Arizona","**","**","-","-",
"1400000US04015953300","Census Tract 9533, Mohave County, Arizona","**","**","-","-",
"1400000US04015953401","Census Tract 9534.01, Mohave County, Arizona","**","**","-","-",
"1400000US04015953402","Census Tract 9534.02, Mohave County, Arizona","**","**","-","-",
"1400000US04015953601","Census Tract 9536.01, Mohave County, Arizona","**","**","-","-",
"1400000US04015953602","Census Tract 9536.02, Mohave County, Arizona","**","**","-","-",
"1400000US04015953800","Census Tract 9538, Mohave County, Arizona","**","**","-","-",
"1400000US04015953900","Census Tract 9539, Mohave County, Arizona","**","**","-","-",
"1400000US04015954800","Census Tract 9548, Mohave County, Arizona","**","**","-","-",
"1400000US04015954900","Census Tract 9549, Mohave County, Arizona","**","**","-","-",
"1400000US04015955000","Census Tract 9550, Mohave County, Arizona","18782","null","16364","null",
"1400000US04017940008","Census Tract 9400.08, Navajo County, Arizona","**","**","-","-",
"1400000US04017940010","Census Tract 9400.10, Navajo County, Arizona","**","**","-","-",
"1400000US04017940011","Census Tract 9400.11, Navajo County, Arizona","**","**","-","-",
"1400000US04017940012","Census Tract 9400.12, Navajo County, Arizona","**","**","-","-",
"1400000US04017940013","Census Tract 9400.13, Navajo County, Arizona","**","**","-","-",
"1400000US04017940014","Census Tract 9400.14, Navajo County, Arizona","**","**","-","-",
"1400000US04017940015","Census Tract 9400.15, Navajo County, Arizona","**","**","-","-",
"1400000US04017940100","Census Tract 9401, Navajo County, Arizona","**","**","-","-",
"1400000US04017940301","Census Tract 9403.01, Navajo County, Arizona","**","**","-","-",
"1400000US04017940302","Census Tract 9403.02, Navajo County, Arizona","**","**","-","-",
"1400000US04017942300","Census Tract 9423, Navajo County, Arizona","**","**","-","-",
"1400000US04017942400","Census Tract 9424, Navajo County, Arizona","**","**","-","-",
"1400000US04017942500","Census Tract 9425, Navajo County, Arizona","**","**","-","-",
"1400000US04017960100","Census Tract 9601, Navajo County, Arizona","**","**","-","-",
"1400000US04017960200","Census Tract 9602, Navajo County, Arizona","70926","null","9773","null",
"1400000US04017960400","Census Tract 9604, Navajo County, Arizona","35839","null","12039","null",
"1400000US04017960500","Census Tract 9605, Navajo County, Arizona","**","**","-","-",
"1400000US04017960600","Census Tract 9606, Navajo County, Arizona","14007","null","31179","null",
"1400000US04017961300","Census Tract 9613, Navajo County, Arizona","**","**","-","-",
"1400000US04017961700","Census Tract 9617, Navajo County, Arizona","**","**","-","-",
"1400000US04017962500","Census Tract 9625, Navajo County, Arizona","**","**","-","-",
"1400000US04017963300","Census Tract 9633, Navajo County, Arizona","**","**","-","-",
"1400000US04017963400","Census Tract 9634, Navajo County, Arizona","**","**","-","-",
"1400000US04017963700","Census Tract 9637, Navajo County, Arizona","**","**","-","-",
"1400000US04017963800","Census Tract 9638, Navajo County, Arizona","**","**","-","-",
"1400000US04017964201","Census Tract 9642.01, Navajo County, Arizona","**","**","-","-",
"1400000US04017964202","Census Tract 9642.02, Navajo County, Arizona","**","**","-","-",
"1400000US04017964800","Census Tract 9648, Navajo County, Arizona","**","**","-","-",
"1400000US04017964900","Census Tract 9649, Navajo County, Arizona","**","**","-","-",
"1400000US04017965200","Census Tract 9652, Navajo County, Arizona","**","**","-","-",
"1400000US04017965300","Census Tract 9653, Navajo County, Arizona","**","**","-","-",
"1400000US04019000100","Census Tract 1, Pima County, Arizona","**","**","-","-",
"1400000US04019000200","Census Tract 2, Pima County, Arizona","**","**","-","-",
"1400000US04019000300","Census Tract 3, Pima County, Arizona","95292","null","8750","null",
"1400000US04019000400","Census Tract 4, Pima County, Arizona","20323","null","7054","null",
"1400000US04019000500","Census Tract 5, Pima County, Arizona","112256","null","32250","null",
"1400000US04019000600","Census Tract 6, Pima County, Arizona","697","null","26366","null",
"1400000US04019000700","Census Tract 7, Pima County, Arizona","21550","null","23875","null",
"1400000US04019000800","Census Tract 8, Pima County, Arizona","**","**","-","-",
"1400000US04019000900","Census Tract 9, Pima County, Arizona","**","**","-","-",
"1400000US04019001000","Census Tract 10, Pima County, Arizona","29052","null","9830","null",
"1400000US04019001100","Census Tract 11, Pima County, Arizona","**","**","-","-",
"1400000US04019001200","Census Tract 12, Pima County, Arizona","55097","null","17065","null",
"1400000US04019001302","Census Tract 13.02, Pima County, Arizona","14822","null","12976","null",
"1400000US04019001303","Census Tract 13.03, Pima County, Arizona","15058","null","24444","null",
"1400000US04019001304","Census Tract 13.04, Pima County, Arizona","17902","null","4919","null",
"1400000US04019001400","Census Tract 14, Pima County, Arizona","22417","null","24167","null",
"1400000US04019001500","Census Tract 15, Pima County, Arizona","23469","null","30795","null",
"1400000US04019001600","Census Tract 16, Pima County, Arizona","**","**","-","-",
"1400000US04019001700","Census Tract 17, Pima County, Arizona","20770","null","16140","null",
"1400000US04019001801","Census Tract 18.01, Pima County, Arizona","8056","null","16143","null",
"1400000US04019001802","Census Tract 18.02, Pima County, Arizona","7463","null","48690","null",
"1400000US04019001900","Census Tract 19, Pima County, Arizona","**","**","-","-",
"1400000US04019002000","Census Tract 20, Pima County, Arizona","42839","null","25729","null",
"1400000US04019002100","Census Tract 21, Pima County, Arizona","4633","null","18688","null",
"1400000US04019002201","Census Tract 22.01, Pima County, Arizona","92130","null","100556","null",
"1400000US04019002202","Census Tract 22.02, Pima County, Arizona","23401","null","23558","null",
"1400000US04019002300","Census Tract 23, Pima County, Arizona","19084","null","6875","null",
"1400000US04019002400","Census Tract 24, Pima County, Arizona","**","**","-","-",
"1400000US04019002501","Census Tract 25.01, Pima County, Arizona","**","**","-","-",
"1400000US04019002503","Census Tract 25.03, Pima County, Arizona","**","**","-","-",
"1400000US04019002504","Census Tract 25.04, Pima County, Arizona","**","**","-","-",
"1400000US04019002505","Census Tract 25.05, Pima County, Arizona","662","null","58931","null",
"1400000US04019002506","Census Tract 25.06, Pima County, Arizona","100472","null","70481","null",
"1400000US04019002602","Census Tract 26.02, Pima County, Arizona","**","**","-","-",
"1400000US04019002603","Census Tract 26.03, Pima County, Arizona","7986","null","19398","null",
"1400000US04019002604","Census Tract 26.04, Pima County, Arizona","14219","null","19808","null",
"1400000US04019002701","Census Tract 27.01, Pima County, Arizona","**","**","-","-",
"1400000US04019002702","Census Tract 27.02, Pima County, Arizona","17461","null","26974","null",
"1400000US04019002703","Census Tract 27.03, Pima County, Arizona","7046","null","6633","null",
"1400000US04019002801","Census Tract 28.01, Pima County, Arizona","11919","null","12552","null",
"1400000US04019002802","Census Tract 28.02, Pima County, Arizona","3221","null","40982","null",
"1400000US04019002803","Census Tract 28.03, Pima County, Arizona","23428","null","16500","null",
"1400000US04019002901","Census Tract 29.01, Pima County, Arizona","8114","null","11375","null",
"1400000US04019002903","Census Tract 29.03, Pima County, Arizona","**","**","-","-",
"1400000US04019002904","Census Tract 29.04, Pima County, Arizona","**","**","-","-",
"1400000US04019002905","Census Tract 29.05, Pima County, Arizona","105861","null","53657","null",
"1400000US04019003002","Census Tract 30.02, Pima County, Arizona","**","**","-","-",
"1400000US04019003003","Census Tract 30.03, Pima County, Arizona","32886","null","32656","null",
"1400000US04019003004","Census Tract 30.04, Pima County, Arizona","**","**","-","-",
"1400000US04019003101","Census Tract 31.01, Pima County, Arizona","19793","null","40946","null",
"1400000US04019003102","Census Tract 31.02, Pima County, Arizona","2054","null","18609","null",
"1400000US04019003200","Census Tract 32, Pima County, Arizona","38488","null","9906","null",
"1400000US04019003302","Census Tract 33.02, Pima County, Arizona","6455","null","74451","null",
"1400000US04019003303","Census Tract 33.03, Pima County, Arizona","41847","null","22390","null",
"1400000US04019003304","Census Tract 33.04, Pima County, Arizona","16222","null","33718","null",
"1400000US04019003400","Census Tract 34, Pima County, Arizona","12725","null","9659","null",
"1400000US04019003501","Census Tract 35.01, Pima County, Arizona","5266","null","24690","null",
"1400000US04019003502","Census Tract 35.02, Pima County, Arizona","32225","null","16014","null",
"1400000US04019003503","Census Tract 35.03, Pima County, Arizona","**","**","-","-",
"1400000US04019003504","Census Tract 35.04, Pima County, Arizona","43672","null","75469","null",
"1400000US04019003600","Census Tract 36, Pima County, Arizona","18326","null","37095","null",
"1400000US04019003702","Census Tract 37.02, Pima County, Arizona","38023","null","23036","null",
"1400000US04019003704","Census Tract 37.04, Pima County, Arizona","**","**","-","-",
"1400000US04019003705","Census Tract 37.05, Pima County, Arizona","10516","null","45776","null",
"1400000US04019003706","Census Tract 37.06, Pima County, Arizona","7747","null","14231","null",
"1400000US04019003707","Census Tract 37.07, Pima County, Arizona","**","**","-","-",
"1400000US04019003801","Census Tract 38.01, Pima County, Arizona","**","**","-","-",
"1400000US04019003802","Census Tract 38.02, Pima County, Arizona","**","**","-","-",
"1400000US04019003901","Census Tract 39.01, Pima County, Arizona","**","**","-","-",
"1400000US04019003902","Census Tract 39.02, Pima County, Arizona","80746","null","42500","null",
"1400000US04019003903","Census Tract 39.03, Pima County, Arizona","**","**","-","-",
"1400000US04019004008","Census Tract 40.08, Pima County, Arizona","43532","null","42008","null",
"1400000US04019004010","Census Tract 40.10, Pima County, Arizona","25947","null","36429","null",
"1400000US04019004011","Census Tract 40.11, Pima County, Arizona","7016","null","32108","null",
"1400000US04019004022","Census Tract 40.22, Pima County, Arizona","9101","null","62857","null",
"1400000US04019004025","Census Tract 40.25, Pima County, Arizona","174137","null","95078","null",
"1400000US04019004026","Census Tract 40.26, Pima County, Arizona","36829","null","52589","null",
"1400000US04019004029","Census Tract 40.29, Pima County, Arizona","**","**","-","-",
"1400000US04019004030","Census Tract 40.30, Pima County, Arizona","**","**","-","-",
"1400000US04019004031","Census Tract 40.31, Pima County, Arizona","42591","null","17679","null",
"1400000US04019004032","Census Tract 40.32, Pima County, Arizona","43234","null","65469","null",
"1400000US04019004033","Census Tract 40.33, Pima County, Arizona","33669","null","31836","null",
"1400000US04019004034","Census Tract 40.34, Pima County, Arizona","14181","null","48021","null",
"1400000US04019004035","Census Tract 40.35, Pima County, Arizona","25542","null","37742","null",
"1400000US04019004036","Census Tract 40.36, Pima County, Arizona","131571","null","47868","null",
"1400000US04019004037","Census Tract 40.37, Pima County, Arizona","13755","null","29750","null",
"1400000US04019004038","Census Tract 40.38, Pima County, Arizona","42087","null","32292","null",
"1400000US04019004039","Census Tract 40.39, Pima County, Arizona","16733","null","24013","null",
"1400000US04019004042","Census Tract 40.42, Pima County, Arizona","13746","null","44073","null",
"1400000US04019004043","Census Tract 40.43, Pima County, Arizona","134476","null","54968","null",
"1400000US04019004044","Census Tract 40.44, Pima County, Arizona","85661","null","123646","null",
"1400000US04019004046","Census Tract 40.46, Pima County, Arizona","18950","null","46417","null",
"1400000US04019004047","Census Tract 40.47, Pima County, Arizona","**","**","-","-",
"1400000US04019004048","Census Tract 40.48, Pima County, Arizona","45263","null","68125","null",
"1400000US04019004049","Census Tract 40.49, Pima County, Arizona","38252","null","58173","null",
"1400000US04019004050","Census Tract 40.50, Pima County, Arizona","**","**","-","-",
"1400000US04019004051","Census Tract 40.51, Pima County, Arizona","**","**","-","-",
"1400000US04019004052","Census Tract 40.52, Pima County, Arizona","**","**","-","-",
"1400000US04019004053","Census Tract 40.53, Pima County, Arizona","50750","null","14271","null",
"1400000US04019004054","Census Tract 40.54, Pima County, Arizona","**","**","-","-",
"1400000US04019004055","Census Tract 40.55, Pima County, Arizona","33349","null","32727","null",
"1400000US04019004056","Census Tract 40.56, Pima County, Arizona","29963","null","37297","null",
"1400000US04019004057","Census Tract 40.57, Pima County, Arizona","47817","null","83875","null",
"1400000US04019004058","Census Tract 40.58, Pima County, Arizona","50700","null","95511","null",
"1400000US04019004061","Census Tract 40.61, Pima County, Arizona","157919","null","92361","null",
"1400000US04019004062","Census Tract 40.62, Pima County, Arizona","28957","null","47903","null",
"1400000US04019004063","Census Tract 40.63, Pima County, Arizona","**","**","-","-",
"1400000US04019004064","Census Tract 40.64, Pima County, Arizona","31962","null","180234","null",
"1400000US04019004065","Census Tract 40.65, Pima County, Arizona","**","**","-","-",
"1400000US04019004066","Census Tract 40.66, Pima County, Arizona","**","**","-","-",
"1400000US04019004067","Census Tract 40.67, Pima County, Arizona","2033","null","20647","null",
"1400000US04019004068","Census Tract 40.68, Pima County, Arizona","17232","null","18417","null",
"1400000US04019004069","Census Tract 40.69, Pima County, Arizona","75356","null","36791","null",
"1400000US04019004070","Census Tract 40.70, Pima County, Arizona","52503","null","70406","null",
"1400000US04019004071","Census Tract 40.71, Pima County, Arizona","72524","null","55455","null",
"1400000US04019004072","Census Tract 40.72, Pima County, Arizona","52245","null","7337","null",
"1400000US04019004073","Census Tract 40.73, Pima County, Arizona","18661","null","60703","null",
"1400000US04019004074","Census Tract 40.74, Pima County, Arizona","**","**","-","-",
"1400000US04019004107","Census Tract 41.07, Pima County, Arizona","62722","null","67381","null",
"1400000US04019004109","Census Tract 41.09, Pima County, Arizona","99113","null","165263","null",
"1400000US04019004110","Census Tract 41.10, Pima County, Arizona","93179","null","44674","null",
"1400000US04019004112","Census Tract 41.12, Pima County, Arizona","17304","null","17188","null",
"1400000US04019004113","Census Tract 41.13, Pima County, Arizona","**","**","-","-",
"1400000US04019004114","Census Tract 41.14, Pima County, Arizona","**","**","-","-",
"1400000US04019004115","Census Tract 41.15, Pima County, Arizona","30661","null","51815","null",
"1400000US04019004116","Census Tract 41.16, Pima County, Arizona","**","**","-","-",
"1400000US04019004117","Census Tract 41.17, Pima County, Arizona","19798","null","54773","null",
"1400000US04019004119","Census Tract 41.19, Pima County, Arizona","**","**","-","-",
"1400000US04019004120","Census Tract 41.20, Pima County, Arizona","**","**","-","-",
"1400000US04019004122","Census Tract 41.22, Pima County, Arizona","58454","null","19375","null",
"1400000US04019004307","Census Tract 43.07, Pima County, Arizona","**","**","-","-",
"1400000US04019004310","Census Tract 43.10, Pima County, Arizona","**","**","-","-",
"1400000US04019004311","Census Tract 43.11, Pima County, Arizona","104474","null","92946","null",
"1400000US04019004312","Census Tract 43.12, Pima County, Arizona","**","**","-","-",
"1400000US04019004313","Census Tract 43.13, Pima County, Arizona","**","**","-","-",
"1400000US04019004316","Census Tract 43.16, Pima County, Arizona","**","**","-","-",
"1400000US04019004317","Census Tract 43.17, Pima County, Arizona","**","**","-","-",
"1400000US04019004320","Census Tract 43.20, Pima County, Arizona","**","**","-","-",
"1400000US04019004321","Census Tract 43.21, Pima County, Arizona","**","**","-","-",
"1400000US04019004322","Census Tract 43.22, Pima County, Arizona","37085","null","83750","null",
"1400000US04019004323","Census Tract 43.23, Pima County, Arizona","**","**","-","-",
"1400000US04019004324","Census Tract 43.24, Pima County, Arizona","**","**","-","-",
"1400000US04019004325","Census Tract 43.25, Pima County, Arizona","**","**","-","-",
"1400000US04019004326","Census Tract 43.26, Pima County, Arizona","**","**","-","-",
"1400000US04019004327","Census Tract 43.27, Pima County, Arizona","30893","null","51893","null",
"1400000US04019004328","Census Tract 43.28, Pima County, Arizona","**","**","-","-",
"1400000US04019004329","Census Tract 43.29, Pima County, Arizona","31399","null","71364","null",
"1400000US04019004330","Census Tract 43.30, Pima County, Arizona","**","**","-","-",
"1400000US04019004331","Census Tract 43.31, Pima County, Arizona","34156","null","6571","null",
"1400000US04019004332","Census Tract 43.32, Pima County, Arizona","**","**","-","-",
"1400000US04019004333","Census Tract 43.33, Pima County, Arizona","56643","null","74732","null",
"1400000US04019004334","Census Tract 43.34, Pima County, Arizona","29464","null","38836","null",
"1400000US04019004404","Census Tract 44.04, Pima County, Arizona","268535","null","220682","null",
"1400000US04019004407","Census Tract 44.07, Pima County, Arizona","20987","null","25268","null",
"1400000US04019004411","Census Tract 44.11, Pima County, Arizona","11700","null","12043","null",
"1400000US04019004412","Census Tract 44.12, Pima County, Arizona","**","**","-","-",
"1400000US04019004413","Census Tract 44.13, Pima County, Arizona","**","**","-","-",
"1400000US04019004414","Census Tract 44.14, Pima County, Arizona","76505","null","16528","null",
"1400000US04019004415","Census Tract 44.15, Pima County, Arizona","200870","null","22273","null",
"1400000US04019004418","Census Tract 44.18, Pima County, Arizona","77682","null","46875","null",
"1400000US04019004419","Census Tract 44.19, Pima County, Arizona","**","**","-","-",
"1400000US04019004421","Census Tract 44.21, Pima County, Arizona","**","**","-","-",
"1400000US04019004422","Census Tract 44.22, Pima County, Arizona","26304","null","36250","null",
"1400000US04019004423","Census Tract 44.23, Pima County, Arizona","**","**","-","-",
"1400000US04019004424","Census Tract 44.24, Pima County, Arizona","**","**","-","-",
"1400000US04019004425","Census Tract 44.25, Pima County, Arizona","**","**","-","-",
"1400000US04019004426","Census Tract 44.26, Pima County, Arizona","54629","null","34167","null",
