"GEO_ID","NAME","B19013E_001E","B19013E_001M","B19013E_001MA","B19013E_001EA",
"Geography","Geographic Area Name","Estimate!!Median household income in the past 12 months (in 2020 inflation-adjusted dollars)","Margin of Error!!Median household income in the past 12 months (in 2020 inflation-adjusted dollars)","Annotation of Margin of Error!!Median household income in the past 12 months (in 2020 inflation-adjusted dollars)","Annotation of Estimate!!Median household income in the past 12 months (in 2020 inflation-adjusted dollars)",
"1400000US04013216843","Census Tract 2168.43, Maricopa County, Arizona","-","**","**","-",
"1400000US04013216844","Census Tract 2168.44, Maricopa County, Arizona","-","**","**","-",
"1400000US04013216845","Census Tract 2168.45, Maricopa County, Arizona","-","**","**","-",
"1400000US04013216849","Census Tract 2168.49, Maricopa County, Arizona","-","**","**","-",
"1400000US04013216850","Census Tract 2168.50, Maricopa County, Arizona","-","**","**","-",
"1400000US04013216851","Census Tract 2168.51, Maricopa County, Arizona","-","**","**","-",
"1400000US04013216852","Census Tract 2168.52, Maricopa County, Arizona","-","**","**","-",
"1400000US04013216853","Census Tract 2168.53, Maricopa County, Arizona","-","**","**","-",
"1400000US04013216854","Census Tract 2168.54, Maricopa County, Arizona","-","**","**","-",
"1400000US04013216855","Census Tract 2168.55, Maricopa County, Arizona","-","**","**","-",
"1400000US04013216856","Census Tract 2168.56, Maricopa County, Arizona","-","**","**","-",
"1400000US04013216857","Census Tract 2168.57, Maricopa County, Arizona","-","**","**","-",
"1400000US04013216858","Census Tract 2168.58, Maricopa County, Arizona","-","**","**","-",
"1400000US04013216859","Census Tract 2168.59, Maricopa County, Arizona","-","**","**","-",
"1400000US04013216860","Census Tract 2168.60, Maricopa County, Arizona","-","**","**","-",
"1400000US04013216861","Census Tract 2168.61, Maricopa County, Arizona","-","**","**","-",
"1400000US04013216901","Census Tract 2169.01, Maricopa County, Arizona","-","**","**","-",
"1400000US04013216902","Census Tract 2169.02, Maricopa County, Arizona","-","**","**","-",
"1400000US04013217001","Census Tract 2170.01, Maricopa County, Arizona","-","**","**","-",
"1400000US04013217002","Census Tract 2170.02, Maricopa County, Arizona","-","**","**","-",
"1400000US04013217101","Census Tract 2171.01, Maricopa County, Arizona","-","**","**","-",
"1400000US04013217102","Census Tract 2171.02, Maricopa County, Arizona","-","**","**","-",
"1400000US04013217201","Census Tract 2172.01, Maricopa County, Arizona","-","**","**","-",
"1400000US04013217203","Census Tract 2172.03, Maricopa County, Arizona","-","**","**","-",
"1400000US04013217204","Census Tract 2172.04, Maricopa County, Arizona","-","**","**","-",
"1400000US04013217300","Census Tract 2173, Maricopa County, Arizona","-","**","**","-",
"1400000US04013217400","Census Tract 2174, Maricopa County, Arizona","-","**","**","-",
"1400000US04013217501","Census Tract 2175.01, Maricopa County, Arizona","-","**","**","-",
"1400000US04013217502","Census Tract 2175.02, Maricopa County, Arizona","-","**","**","-",
"1400000US04013217600","Census Tract 2176, Maricopa County, Arizona","-","**","**","-",
"1400000US04013217700","Census Tract 2177, Maricopa County, Arizona","-","**","**","-",
"1400000US04013217800","Census Tract 2178, Maricopa County, Arizona","-","**","**","-",
"1400000US04013217900","Census Tract 2179, Maricopa County, Arizona","-","**","**","-",
"1400000US04013218000","Census Tract 2180, Maricopa County, Arizona","-","**","**","-",
"1400000US04013218100","Census Tract 2181, Maricopa County, Arizona","-","**","**","-",
"1400000US04013218200","Census Tract 2182, Maricopa County, Arizona","-","**","**","-",
"1400000US04013218300","Census Tract 2183, Maricopa County, Arizona","-","**","**","-",
"1400000US04013318400","Census Tract 3184, Maricopa County, Arizona","-","**","**","-",
"1400000US04013318501","Census Tract 3185.01, Maricopa County, Arizona","-","**","**","-",
"1400000US04013318700","Census Tract 3187, Maricopa County, Arizona","-","**","**","-",
"1400000US04013318800","Census Tract 3188, Maricopa County, Arizona","-","**","**","-",
"1400000US04013318900","Census Tract 3189, Maricopa County, Arizona","-","**","**","-",
"1400000US04013319001","Census Tract 3190.01, Maricopa County, Arizona","-","**","**","-",
"1400000US04013319002","Census Tract 3190.02, Maricopa County, Arizona","-","**","**","-",
"1400000US04013319101","Census Tract 3191.01, Maricopa County, Arizona","-","**","**","-",
"1400000US04013319103","Census Tract 3191.03, Maricopa County, Arizona","-","**","**","-",
"1400000US04013319104","Census Tract 3191.04, Maricopa County, Arizona","-","**","**","-",
"1400000US04013319201","Census Tract 3192.01, Maricopa County, Arizona","-","**","**","-",
"1400000US04013319202","Census Tract 3192.02, Maricopa County, Arizona","-","**","**","-",
"1400000US04013319300","Census Tract 3193, Maricopa County, Arizona","-","**","**","-",
"1400000US04013319401","Census Tract 3194.01, Maricopa County, Arizona","-","**","**","-",
"1400000US04013319402","Census Tract 3194.02, Maricopa County, Arizona","-","**","**","-",
"1400000US04013319403","Census Tract 3194.03, Maricopa County, Arizona","-","**","**","-",
"1400000US04013319404","Census Tract 3194.04, Maricopa County, Arizona","-","**","**","-",
"1400000US04013319500","Census Tract 3195, Maricopa County, Arizona","-","**","**","-",
"1400000US04013319600","Census Tract 3196, Maricopa County, Arizona","-","**","**","-",
"1400000US04013319705","Census Tract 3197.05, Maricopa County, Arizona","-","**","**","-",
"1400000US04013319706","Census Tract 3197.06, Maricopa County, Arizona","-","**","**","-",
"1400000US04013319707","Census Tract 3197.07, Maricopa County, Arizona","-","**","**","-",
"1400000US04013319708","Census Tract 3197.08, Maricopa County, Arizona","-","**","**","-",
"1400000US04013319709","Census Tract 3197.09, Maricopa County, Arizona","-","**","**","-",
"1400000US04013319710","Census Tract 3197.10, Maricopa County, Arizona","-","**","**","-",
"1400000US04013319801","Census Tract 3198.01, Maricopa County, Arizona","-","**","**","-",
"1400000US04013319802","Census Tract 3198.02, Maricopa County, Arizona","-","**","**","-",
"1400000US04013319902","Census Tract 3199.02, Maricopa County, Arizona","-","**","**","-",
"1400000US04013319903","Census Tract 3199.03, Maricopa County, Arizona","-","**","**","-",
"1400000US04013319904","Census Tract 3199.04, Maricopa County, Arizona","-","**","**","-",
"1400000US04013319905","Census Tract 3199.05, Maricopa County, Arizona","-","**","**","-",
"1400000US04013319906","Census Tract 3199.06, Maricopa County, Arizona","-","**","**","-",
"1400000US04013319907","Census Tract 3199.07, Maricopa County, Arizona","-","**","**","-",
"1400000US04013319908","Census Tract 3199.08, Maricopa County, Arizona","-","**","**","-",
"1400000US04013319909","Census Tract 3199.09, Maricopa County, Arizona","-","**","**","-",
"1400000US04013319910","Census Tract 3199.10, Maricopa County, Arizona","-","**","**","-",
"1400000US04013320001","Census Tract 3200.01, Maricopa County, Arizona","-","**","**","-",
"1400000US04013320002","Census Tract 3200.02, Maricopa County, Arizona","-","**","**","-",
"1400000US04013320007","Census Tract 3200.07, Maricopa County, Arizona","-","**","**","-",
"1400000US04013320100","Census Tract 3201, Maricopa County, Arizona","-","**","**","-",
"1400000US04013420104","Census Tract 4201.04, Maricopa County, Arizona","-","**","**","-",
"1400000US04013420105","Census Tract 4201.05, Maricopa County, Arizona","-","**","**","-",
"1400000US04013420107","Census Tract 4201.07, Maricopa County, Arizona","-","**","**","-",
"1400000US04013420108","Census Tract 4201.08, Maricopa County, Arizona","-","**","**","-",
"1400000US04013420109","Census Tract 4201.09, Maricopa County, Arizona","-","**","**","-",
"1400000US04013420110","Census Tract 4201.10, Maricopa County, Arizona","-","**","**","-",
"1400000US04013420111","Census Tract 4201.11, Maricopa County, Arizona","-","**","**","-",
"1400000US04013420112","Census Tract 4201.12, Maricopa County, Arizona","-","**","**","-",
"1400000US04013420113","Census Tract 4201.13, Maricopa County, Arizona","-","**","**","-",
"1400000US04013420114","Census Tract 4201.14, Maricopa County, Arizona","-","**","**","-",
"1400000US04013420115","Census Tract 4201.15, Maricopa County, Arizona","-","**","**","-",
"1400000US04013420116","Census Tract 4201.16, Maricopa County, Arizona","-","**","**","-",
"1400000US04013420202","Census Tract 4202.02, Maricopa County, Arizona","-","**","**","-",
"1400000US04013420206","Census Tract 4202.06, Maricopa County, Arizona","-","**","**","-",
"1400000US04013420207","Census Tract 4202.07, Maricopa County, Arizona","-","**","**","-",
"1400000US04013420208","Census Tract 4202.08, Maricopa County, Arizona","-","**","**","-",
"1400000US04013420209","Census Tract 4202.09, Maricopa County, Arizona","-","**","**","-",
"1400000US04013420210","Census Tract 4202.10, Maricopa County, Arizona","-","**","**","-",
"1400000US04013420211","Census Tract 4202.11, Maricopa County, Arizona","-","**","**","-",
"1400000US04013420212","Census Tract 4202.12, Maricopa County, Arizona","-","**","**","-",
"1400000US04013420213","Census Tract 4202.13, Maricopa County, Arizona","-","**","**","-",
"1400000US04013420214","Census Tract 4202.14, Maricopa County, Arizona","-","**","**","-",
"1400000US04013420215","Census Tract 4202.15, Maricopa County, Arizona","-","**","**","-",
"1400000US04013420216","Census Tract 4202.16, Maricopa County, Arizona","-","**","**","-",
"1400000US04013420301","Census Tract 4203.01, Maricopa County, Arizona","-","**","**","-",
"1400000US04013420302","Census Tract 4203.02, Maricopa County, Arizona","-","**","**","-",
"1400000US04013420303","Census Tract 4203.03, Maricopa County, Arizona","-","**","**","-",
"1400000US04013420304","Census Tract 4203.04, Maricopa County, Arizona","-","**","**","-",
"1400000US04013420401","Census Tract 4204.01, Maricopa County, Arizona","-","**","**","-",
"1400000US04013420402","Census Tract 4204.02, Maricopa County, Arizona","-","**","**","-",
"1400000US04013420503","Census Tract 4205.03, Maricopa County, Arizona","-","**","**","-",
"1400000US04013420504","Census Tract 4205.04, Maricopa County, Arizona","-","**","**","-",
"1400000US04013420505","Census Tract 4205.05, Maricopa County, Arizona","-","**","**","-",
"1400000US04013420506","Census Tract 4205.06, Maricopa County, Arizona","-","**","**","-",
"1400000US04013420602","Census Tract 4206.02, Maricopa County, Arizona","-","**","**","-",
"1400000US04013420603","Census Tract 4206.03, Maricopa County, Arizona","-","**","**","-",
"1400000US04013420604","Census Tract 4206.04, Maricopa County, Arizona","-","**","**","-",
"1400000US04013420704","Census Tract 4207.04, Maricopa County, Arizona","-","**","**","-",
"1400000US04013420705","Census Tract 4207.05, Maricopa County, Arizona","-","**","**","-",
"1400000US04013420706","Census Tract 4207.06, Maricopa County, Arizona","-","**","**","-",
"1400000US04013420707","Census Tract 4207.07, Maricopa County, Arizona","-","**","**","-",
"1400000US04013420708","Census Tract 4207.08, Maricopa County, Arizona","-","**","**","-",
"1400000US04013420709","Census Tract 4207.09, Maricopa County, Arizona","-","**","**","-",
"1400000US04013420710","Census Tract 4207.10, Maricopa County, Arizona","-","**","**","-",
"1400000US04013420800","Census Tract 4208, Maricopa County, Arizona","-","**","**","-",
"1400000US04013420901","Census Tract 4209.01, Maricopa County, Arizona","-","**","**","-",
"1400000US04013420902","Census Tract 4209.02, Maricopa County, Arizona","-","**","**","-",
"1400000US04013421001","Census Tract 4210.01, Maricopa County, Arizona","-","**","**","-",
"1400000US04013421002","Census Tract 4210.02, Maricopa County, Arizona","-","**","**","-",
"1400000US04013421101","Census Tract 4211.01, Maricopa County, Arizona","-","**","**","-",
"1400000US04013421102","Census Tract 4211.02, Maricopa County, Arizona","-","**","**","-",
"1400000US04013421201","Census Tract 4212.01, Maricopa County, Arizona","-","**","**","-",
"1400000US04013421202","Census Tract 4212.02, Maricopa County, Arizona","-","**","**","-",
"1400000US04013421302","Census Tract 4213.02, Maricopa County, Arizona","-","**","**","-",
"1400000US04013421303","Census Tract 4213.03, Maricopa County, Arizona","-","**","**","-",
"1400000US04013421304","Census Tract 4213.04, Maricopa County, Arizona","-","**","**","-",
"1400000US04013421400","Census Tract 4214, Maricopa County, Arizona","-","**","**","-",
"1400000US04013421501","Census Tract 4215.01, Maricopa County, Arizona","-","**","**","-",
"1400000US04013421502","Census Tract 4215.02, Maricopa County, Arizona","-","**","**","-",
"1400000US04013421601","Census Tract 4216.01, Maricopa County, Arizona","-","**","**","-",
"1400000US04013421602","Census Tract 4216.02, Maricopa County, Arizona","-","**","**","-",
"1400000US04013421701","Census Tract 4217.01, Maricopa County, Arizona","-","**","**","-",
"1400000US04013421702","Census Tract 4217.02, Maricopa County, Arizona","-","**","**","-",
"1400000US04013421801","Census Tract 4218.01, Maricopa County, Arizona","-","**","**","-",
"1400000US04013421802","Census Tract 4218.02, Maricopa County, Arizona","-","**","**","-",
"1400000US04013421901","Census Tract 4219.01, Maricopa County, Arizona","-","**","**","-",
"1400000US04013421902","Census Tract 4219.02, Maricopa County, Arizona","-","**","**","-",
"1400000US04013422001","Census Tract 4220.01, Maricopa County, Arizona","-","**","**","-",
"1400000US04013422002","Census Tract 4220.02, Maricopa County, Arizona","-","**","**","-",
"1400000US04013422102","Census Tract 4221.02, Maricopa County, Arizona","-","**","**","-",
"1400000US04013422103","Census Tract 4221.03, Maricopa County, Arizona","-","**","**","-",
"1400000US04013422104","Census Tract 4221.04, Maricopa County, Arizona","-","**","**","-",
"1400000US04013422105","Census Tract 4221.05, Maricopa County, Arizona","-","**","**","-",
"1400000US04013422106","Census Tract 4221.06, Maricopa County, Arizona","-","**","**","-",
"1400000US04013422107","Census Tract 4221.07, Maricopa County, Arizona","-","**","**","-",
"1400000US04013422203","Census Tract 4222.03, Maricopa County, Arizona","-","**","**","-",
"1400000US04013422209","Census Tract 4222.09, Maricopa County, Arizona","-","**","**","-",
"1400000US04013422210","Census Tract 4222.10, Maricopa County, Arizona","-","**","**","-",
"1400000US04013422211","Census Tract 4222.11, Maricopa County, Arizona","-","**","**","-",
"1400000US04013422212","Census Tract 4222.12, Maricopa County, Arizona","-","**","**","-",
"1400000US04013422213","Census Tract 4222.13, Maricopa County, Arizona","-","**","**","-",
"1400000US04013422215","Census Tract 4222.15, Maricopa County, Arizona","-","**","**","-",
"1400000US04013422216","Census Tract 4222.16, Maricopa County, Arizona","-","**","**","-",
"1400000US04013422217","Census Tract 4222.17, Maricopa County, Arizona","-","**","**","-",
"1400000US04013422218","Census Tract 4222.18, Maricopa County, Arizona","-","**","**","-",
"1400000US04013422219","Census Tract 4222.19, Maricopa County, Arizona","-","**","**","-",
"1400000US04013422220","Census Tract 4222.20, Maricopa County, Arizona","-","**","**","-",
"1400000US04013422221","Census Tract 4222.21, Maricopa County, Arizona","-","**","**","-",
"1400000US04013422222","Census Tract 4222.22, Maricopa County, Arizona","-","**","**","-",
"1400000US04013422223","Census Tract 4222.23, Maricopa County, Arizona","-","**","**","-",
"1400000US04013422224","Census Tract 4222.24, Maricopa County, Arizona","-","**","**","-",
"1400000US04013422225","Census Tract 4222.25, Maricopa County, Arizona","-","**","**","-",
"1400000US04013422226","Census Tract 4222.26, Maricopa County, Arizona","-","**","**","-",
"1400000US04013422227","Census Tract 4222.27, Maricopa County, Arizona","-","**","**","-",
"1400000US04013422301","Census Tract 4223.01, Maricopa County, Arizona","-","**","**","-",
"1400000US04013422302","Census Tract 4223.02, Maricopa County, Arizona","-","**","**","-",
"1400000US04013422304","Census Tract 4223.04, Maricopa County, Arizona","-","**","**","-",
"1400000US04013422305","Census Tract 4223.05, Maricopa County, Arizona","-","**","**","-",
"1400000US04013422307","Census Tract 4223.07, Maricopa County, Arizona","-","**","**","-",
"1400000US04013422308","Census Tract 4223.08, Maricopa County, Arizona","-","**","**","-",
"1400000US04013422309","Census Tract 4223.09, Maricopa County, Arizona","-","**","**","-",
"1400000US04013422401","Census Tract 4224.01, Maricopa County, Arizona","-","**","**","-",
"1400000US04013422402","Census Tract 4224.02, Maricopa County, Arizona","-","**","**","-",
"1400000US04013422403","Census Tract 4224.03, Maricopa County, Arizona","-","**","**","-",
"1400000US04013422404","Census Tract 4224.04, Maricopa County, Arizona","-","**","**","-",
"1400000US04013422501","Census Tract 4225.01, Maricopa County, Arizona","-","**","**","-",
"1400000US04013422502","Census Tract 4225.02, Maricopa County, Arizona","-","**","**","-",
"1400000US04013422503","Census Tract 4225.03, Maricopa County, Arizona","-","**","**","-",
"1400000US04013422504","Census Tract 4225.04, Maricopa County, Arizona","-","**","**","-",
"1400000US04013422506","Census Tract 4225.06, Maricopa County, Arizona","-","**","**","-",
"1400000US04013422507","Census Tract 4225.07, Maricopa County, Arizona","-","**","**","-",
"1400000US04013422508","Census Tract 4225.08, Maricopa County, Arizona","-","**","**","-",
"1400000US04013422509","Census Tract 4225.09, Maricopa County, Arizona","-","**","**","-",
"1400000US04013422510","Census Tract 4225.10, Maricopa County, Arizona","-","**","**","-",
"1400000US04013422511","Census Tract 4225.11, Maricopa County, Arizona","-","**","**","-",
"1400000US04013422512","Census Tract 4225.12, Maricopa County, Arizona","-","**","**","-",
"1400000US04013422513","Census Tract 4225.13, Maricopa County, Arizona","-","**","**","-",
"1400000US04013422514","Census Tract 4225.14, Maricopa County, Arizona","-","**","**","-",
"1400000US04013422607","Census Tract 4226.07, Maricopa County, Arizona","-","**","**","-",
"1400000US04013422609","Census Tract 4226.09, Maricopa County, Arizona","-","**","**","-",
"1400000US04013422610","Census Tract 4226.10, Maricopa County, Arizona","-","**","**","-",
"1400000US04013422615","Census Tract 4226.15, Maricopa County, Arizona","-","**","**","-",
"1400000US04013422617","Census Tract 4226.17, Maricopa County, Arizona","-","**","**","-",
"1400000US04013422618","Census Tract 4226.18, Maricopa County, Arizona","-","**","**","-",
"1400000US04013422620","Census Tract 4226.20, Maricopa County, Arizona","-","**","**","-",
"1400000US04013422621","Census Tract 4226.21, Maricopa County, Arizona","-","**","**","-",
"1400000US04013422622","Census Tract 4226.22, Maricopa County, Arizona","-","**","**","-",
"1400000US04013422623","Census Tract 4226.23, Maricopa County, Arizona","-","**","**","-",
"1400000US04013422624","Census Tract 4226.24, Maricopa County, Arizona","-","**","**","-",
"1400000US04013422625","Census Tract 4226.25, Maricopa County, Arizona","-","**","**","-",
"1400000US04013422626","Census Tract 4226.26, Maricopa County, Arizona","-","**","**","-",
"1400000US04013422627","Census Tract 4226.27, Maricopa County, Arizona","-","**","**","-",
"1400000US04013422628","Census Tract 4226.28, Maricopa County, Arizona","-","**","**","-",
"1400000US04013422629","Census Tract 4226.29, Maricopa County, Arizona","-","**","**","-",
"1400000US04013422630","Census Tract 4226.30, Maricopa County, Arizona","-","**","**","-",
"1400000US04013422632","Census Tract 4226.32, Maricopa County, Arizona","-","**","**","-",
"1400000US04013422633","Census Tract 4226.33, Maricopa County, Arizona","-","**","**","-",
"1400000US04013422634","Census Tract 4226.34, Maricopa County, Arizona","-","**","**","-",
"1400000US04013422636","Census Tract 4226.36, Maricopa County, Arizona","-","**","**","-",
"1400000US04013422637","Census Tract 4226.37, Maricopa County, Arizona","-","**","**","-",
"1400000US04013422638","Census Tract 4226.38, Maricopa County, Arizona","-","**","**","-",
"1400000US04013422639","Census Tract 4226.39, Maricopa County, Arizona","-","**","**","-",
"1400000US04013422640","Census Tract 4226.40, Maricopa County, Arizona","-","**","**","-",
"1400000US04013422642","Census Tract 4226.42, Maricopa County, Arizona","-","**","**","-",
"1400000US04013422643","Census Tract 4226.43, Maricopa County, Arizona","-","**","**","-",
"1400000US04013422647","Census Tract 4226.47, Maricopa County, Arizona","-","**","**","-",
"1400000US04013422648","Census Tract 4226.48, Maricopa County, Arizona","-","**","**","-",
"1400000US04013422649","Census Tract 4226.49, Maricopa County, Arizona","-","**","**","-",
"1400000US04013422650","Census Tract 4226.50, Maricopa County, Arizona","-","**","**","-",
"1400000US04013422651","Census Tract 4226.51, Maricopa County, Arizona","-","**","**","-",
"1400000US04013422652","Census Tract 4226.52, Maricopa County, Arizona","-","**","**","-",
"1400000US04013422653","Census Tract 4226.53, Maricopa County, Arizona","-","**","**","-",
"1400000US04013422654","Census Tract 4226.54, Maricopa County, Arizona","-","**","**","-",
"1400000US04013422655","Census Tract 4226.55, Maricopa County, Arizona","-","**","**","-",
"1400000US04013422656","Census Tract 4226.56, Maricopa County, Arizona","-","**","**","-",
"1400000US04013422657","Census Tract 4226.57, Maricopa County, Arizona","-","**","**","-",
"1400000US04013422658","Census Tract 4226.58, Maricopa County, Arizona","-","**","**","-",
"1400000US04013422659","Census Tract 4226.59, Maricopa County, Arizona","-","**","**","-",
"1400000US04013422660","Census Tract 4226.60, Maricopa County, Arizona","-","**","**","-",
"1400000US04013522801","Census Tract 5228.01, Maricopa County, Arizona","-","**","**","-",
"1400000US04013522802","Census Tract 5228.02, Maricopa County, Arizona","-","**","**","-",
"1400000US04013522901","Census Tract 5229.01, Maricopa County, Arizona","-","**","**","-",
"1400000US04013522903","Census Tract 5229.03, Maricopa County, Arizona","-","**","**","-",
"1400000US04013522904","Census Tract 5229.04, Maricopa County, Arizona","-","**","**","-",
"1400000US04013523002","Census Tract 5230.02, Maricopa County, Arizona","-","**","**","-",
"1400000US04013523005","Census Tract 5230.05, Maricopa County, Arizona","-","**","**","-",
"1400000US04013523006","Census Tract 5230.06, Maricopa County, Arizona","-","**","**","-",
"1400000US04013523007","Census Tract 5230.07, Maricopa County, Arizona","-","**","**","-",
"1400000US04013523008","Census Tract 5230.08, Maricopa County, Arizona","-","**","**","-",
"1400000US04013523102","Census Tract 5231.02, Maricopa County, Arizona","-","**","**","-",
"1400000US04013523103","Census Tract 5231.03, Maricopa County, Arizona","-","**","**","-",
"1400000US04013523104","Census Tract 5231.04, Maricopa County, Arizona","-","**","**","-",
"1400000US04013610001","Census Tract 6100.01, Maricopa County, Arizona","-","**","**","-",
"1400000US04013610002","Census Tract 6100.02, Maricopa County, Arizona","-","**","**","-",
"1400000US04013610100","Census Tract 6101, Maricopa County, Arizona","-","**","**","-",
"1400000US04013610201","Census Tract 6102.01, Maricopa County, Arizona","-","**","**","-",
"1400000US04013610202","Census Tract 6102.02, Maricopa County, Arizona","-","**","**","-",
"1400000US04013610301","Census Tract 6103.01, Maricopa County, Arizona","-","**","**","-",
"1400000US04013610302","Census Tract 6103.02, Maricopa County, Arizona","-","**","**","-",
"1400000US04013610400","Census Tract 6104, Maricopa County, Arizona","-","**","**","-",
"1400000US04013610500","Census Tract 6105, Maricopa County, Arizona","-","**","**","-",
"1400000US04013610600","Census Tract 6106, Maricopa County, Arizona","-","**","**","-",
"1400000US04013610700","Census Tract 6107, Maricopa County, Arizona","-","**","**","-",
"1400000US04013610800","Census Tract 6108, Maricopa County, Arizona","-","**","**","-",
"1400000US04013610901","Census Tract 6109.01, Maricopa County, Arizona","-","**","**","-",
"1400000US04013610902","Census Tract 6109.02, Maricopa County, Arizona","-","**","**","-",
"1400000US04013610903","Census Tract 6109.03, Maricopa County, Arizona","-","**","**","-",
"1400000US04013611000","Census Tract 6110, Maricopa County, Arizona","-","**","**","-",
"1400000US04013611100","Census Tract 6111, Maricopa County, Arizona","-","**","**","-",
"1400000US04013611200","Census Tract 6112, Maricopa County, Arizona","-","**","**","-",
"1400000US04013611300","Census Tract 6113, Maricopa County, Arizona","-","**","**","-",
"1400000US04013611400","Census Tract 6114, Maricopa County, Arizona","-","**","**","-",
"1400000US04013611500","Census Tract 6115, Maricopa County, Arizona","-","**","**","-",
"1400000US04013611600","Census Tract 6116, Maricopa County, Arizona","-","**","**","-",
"1400000US04013611700","Census Tract 6117, Maricopa County, Arizona","-","**","**","-",
"1400000US04013611800","Census Tract 6118, Maricopa County, Arizona","-","**","**","-",
"1400000US04013611900","Census Tract 6119, Maricopa County, Arizona","-","**","**","-",
"1400000US04013612000","Census Tract 6120, Maricopa County, Arizona","-","**","**","-",
"1400000US04013612200","Census Tract 6122, Maricopa County, Arizona","-","**","**","-",
"1400000US04013612301","Census Tract 6123.01, Maricopa County, Arizona","-","**","**","-",
"1400000US04013612302","Census Tract 6123.02, Maricopa County, Arizona","-","**","**","-",
"1400000US04013612401","Census Tract 6124.01, Maricopa County, Arizona","-","**","**","-",
"1400000US04013612402","Census Tract 6124.02, Maricopa County, Arizona","-","**","**","-",
"1400000US04013612500","Census Tract 6125, Maricopa County, Arizona","-","**","**","-",
"1400000US04013612600","Census Tract 6126, Maricopa County, Arizona","-","**","**","-",
"1400000US04013612700","Census Tract 6127, Maricopa County, Arizona","-","**","**","-",
"1400000US04013612800","Census Tract 6128, Maricopa County, Arizona","-","**","**","-",
"1400000US04013612900","Census Tract 6129, Maricopa County, Arizona","-","**","**","-",
"1400000US04013613000","Census Tract 6130, Maricopa County, Arizona","-","**","**","-",
"1400000US04013613100","Census Tract 6131, Maricopa County, Arizona","-","**","**","-",
"1400000US04013613200","Census Tract 6132, Maricopa County, Arizona","-","**","**","-",
"1400000US04013613300","Census Tract 6133, Maricopa County, Arizona","-","**","**","-",
"1400000US04013613400","Census Tract 6134, Maricopa County, Arizona","-","**","**","-",
"1400000US04013613500","Census Tract 6135, Maricopa County, Arizona","-","**","**","-",
"1400000US04013613601","Census Tract 6136.01, Maricopa County, Arizona","-","**","**","-",
"1400000US04013613602","Census Tract 6136.02, Maricopa County, Arizona","-","**","**","-",
"1400000US04013613700","Census Tract 6137, Maricopa County, Arizona","-","**","**","-",
"1400000US04013613800","Census Tract 6138, Maricopa County, Arizona","-","**","**","-",
"1400000US04013613900","Census Tract 6139, Maricopa County, Arizona","-","**","**","-",
"1400000US04013614000","Census Tract 6140, Maricopa County, Arizona","-","**","**","-",
"1400000US04013614100","Census Tract 6141, Maricopa County, Arizona","-","**","**","-",
"1400000US04013614200","Census Tract 6142, Maricopa County, Arizona","-","**","**","-",
"1400000US04013614300","Census Tract 6143, Maricopa County, Arizona","-","**","**","-",
"1400000US04013614400","Census Tract 6144, Maricopa County, Arizona","-","**","**","-",
"1400000US04013614500","Census Tract 6145, Maricopa County, Arizona","-","**","**","-",
"1400000US04013614601","Census Tract 6146.01, Maricopa County, Arizona","-","**","**","-",
"1400000US04013614602","Census Tract 6146.02, Maricopa County, Arizona","-","**","**","-",
"1400000US04013614700","Census Tract 6147, Maricopa County, Arizona","-","**","**","-",
"1400000US04013614800","Census Tract 6148, Maricopa County, Arizona","-","**","**","-",
"1400000US04013614900","Census Tract 6149, Maricopa County, Arizona","-","**","**","-",
"1400000US04013615001","Census Tract 6150.01, Maricopa County, Arizona","-","**","**","-",
"1400000US04013615002","Census Tract 6150.02, Maricopa County, Arizona","-","**","**","-",
"1400000US04013615100","Census Tract 6151, Maricopa County, Arizona","-","**","**","-",
"1400000US04013615201","Census Tract 6152.01, Maricopa County, Arizona","-","**","**","-",
"1400000US04013615202","Census Tract 6152.02, Maricopa County, Arizona","-","**","**","-",
"1400000US04013615300","Census Tract 6153, Maricopa County, Arizona","-","**","**","-",
"1400000US04013615400","Census Tract 6154, Maricopa County, Arizona","-","**","**","-",
"1400000US04013615500","Census Tract 6155, Maricopa County, Arizona","-","**","**","-",
"1400000US04013615600","Census Tract 6156, Maricopa County, Arizona","-","**","**","-",
"1400000US04013615700","Census Tract 6157, Maricopa County, Arizona","-","**","**","-",
"1400000US04013615800","Census Tract 6158, Maricopa County, Arizona","-","**","**","-",
"1400000US04013615900","Census Tract 6159, Maricopa County, Arizona","-","**","**","-",
"1400000US04013616000","Census Tract 6160, Maricopa County, Arizona","-","**","**","-",
"1400000US04013616100","Census Tract 6161, Maricopa County, Arizona","-","**","**","-",
"1400000US04013616200","Census Tract 6162, Maricopa County, Arizona","-","**","**","-",
"1400000US04013616300","Census Tract 6163, Maricopa County, Arizona","-","**","**","-",
"1400000US04013616400","Census Tract 6164, Maricopa County, Arizona","-","**","**","-",
"1400000US04013616500","Census Tract 6165, Maricopa County, Arizona","-","**","**","-",
"1400000US04013616600","Census Tract 6166, Maricopa County, Arizona","-","**","**","-",
"1400000US04013616700","Census Tract 6167, Maricopa County, Arizona","-","**","**","-",
"1400000US04013616800","Census Tract 6168, Maricopa County, Arizona","-","**","**","-",
"1400000US04013616900","Census Tract 6169, Maricopa County, Arizona","-","**","**","-",
"1400000US04013617001","Census Tract 6170.01, Maricopa County, Arizona","-","**","**","-",
"1400000US04013617002","Census Tract 6170.02, Maricopa County, Arizona","-","**","**","-",
