"GEO_ID","NAME","B19013I_001E","B19013I_001EA","B19013I_001M","B19013I_001MA",
"1400000US04013103900","Census Tract 1039, Maricopa County, Arizona","36700","null","25618","null",
"1400000US04013104000","Census Tract 1040, Maricopa County, Arizona","30329","null","14851","null",
"1400000US04013104100","Census Tract 1041, Maricopa County, Arizona","42359","null","12400","null",
"1400000US04013104202","Census Tract 1042.02, Maricopa County, Arizona","72269","null","44453","null",
"1400000US04013104203","Census Tract 1042.03, Maricopa County, Arizona","49444","null","31917","null",
"1400000US04013104204","Census Tract 1042.04, Maricopa County, Arizona","67069","null","4420","null",
"1400000US04013104205","Census Tract 1042.05, Maricopa County, Arizona","39776","null","24546","null",
"1400000US04013104206","Census Tract 1042.06, Maricopa County, Arizona","51406","null","13365","null",
"1400000US04013104207","Census Tract 1042.07, Maricopa County, Arizona","46920","null","11386","null",
"1400000US04013104212","Census Tract 1042.12, Maricopa County, Arizona","37482","null","9498","null",
"1400000US04013104214","Census Tract 1042.14, Maricopa County, Arizona","88542","null","43941","null",
"1400000US04013104215","Census Tract 1042.15, Maricopa County, Arizona","54123","null","39607","null",
"1400000US04013104216","Census Tract 1042.16, Maricopa County, Arizona","38690","null","30867","null",
"1400000US04013104217","Census Tract 1042.17, Maricopa County, Arizona","81250","null","66992","null",
"1400000US04013104218","Census Tract 1042.18, Maricopa County, Arizona","52708","null","11306","null",
"1400000US04013104219","Census Tract 1042.19, Maricopa County, Arizona","61042","null","14073","null",
"1400000US04013104221","Census Tract 1042.21, Maricopa County, Arizona","45698","null","13163","null",
"1400000US04013104222","Census Tract 1042.22, Maricopa County, Arizona","27438","null","10040","null",
"1400000US04013104223","Census Tract 1042.23, Maricopa County, Arizona","112750","null","58934","null",
"1400000US04013104224","Census Tract 1042.24, Maricopa County, Arizona","-","-","**","**",
"1400000US04013104225","Census Tract 1042.25, Maricopa County, Arizona","100515","null","40540","null",
"1400000US04013104226","Census Tract 1042.26, Maricopa County, Arizona","55104","null","35891","null",
"1400000US04013104227","Census Tract 1042.27, Maricopa County, Arizona","63750","null","14647","null",
"1400000US04013104301","Census Tract 1043.01, Maricopa County, Arizona","78309","null","47546","null",
"1400000US04013104302","Census Tract 1043.02, Maricopa County, Arizona","43227","null","24185","null",
"1400000US04013104401","Census Tract 1044.01, Maricopa County, Arizona","57720","null","27031","null",
"1400000US04013104402","Census Tract 1044.02, Maricopa County, Arizona","-","-","**","**",
"1400000US04013104501","Census Tract 1045.01, Maricopa County, Arizona","26381","null","2645","null",
"1400000US04013104502","Census Tract 1045.02, Maricopa County, Arizona","35930","null","7093","null",
"1400000US04013104600","Census Tract 1046, Maricopa County, Arizona","42593","null","18122","null",
"1400000US04013104701","Census Tract 1047.01, Maricopa County, Arizona","27500","null","9941","null",
"1400000US04013104702","Census Tract 1047.02, Maricopa County, Arizona","27500","null","13176","null",
"1400000US04013104801","Census Tract 1048.01, Maricopa County, Arizona","-","-","**","**",
"1400000US04013104802","Census Tract 1048.02, Maricopa County, Arizona","110662","null","25987","null",
"1400000US04013104900","Census Tract 1049, Maricopa County, Arizona","99750","null","29600","null",
"1400000US04013105002","Census Tract 1050.02, Maricopa County, Arizona","-","-","**","**",
"1400000US04013105003","Census Tract 1050.03, Maricopa County, Arizona","238466","null","42942","null",
"1400000US04013105004","Census Tract 1050.04, Maricopa County, Arizona","217946","null","180797","null",
"1400000US04013105101","Census Tract 1051.01, Maricopa County, Arizona","104483","null","78043","null",
"1400000US04013105102","Census Tract 1051.02, Maricopa County, Arizona","-","-","**","**",
"1400000US04013105103","Census Tract 1051.03, Maricopa County, Arizona","87045","null","56146","null",
"1400000US04013105200","Census Tract 1052, Maricopa County, Arizona","29290","null","11412","null",
"1400000US04013105300","Census Tract 1053, Maricopa County, Arizona","32112","null","26571","null",
"1400000US04013105400","Census Tract 1054, Maricopa County, Arizona","83945","null","82924","null",
"1400000US04013105501","Census Tract 1055.01, Maricopa County, Arizona","29777","null","10116","null",
"1400000US04013105502","Census Tract 1055.02, Maricopa County, Arizona","33173","null","9445","null",
"1400000US04013105503","Census Tract 1055.03, Maricopa County, Arizona","18929","null","10759","null",
"1400000US04013105601","Census Tract 1056.01, Maricopa County, Arizona","31988","null","3030","null",
"1400000US04013105602","Census Tract 1056.02, Maricopa County, Arizona","26908","null","7846","null",
"1400000US04013105701","Census Tract 1057.01, Maricopa County, Arizona","48984","null","17679","null",
"1400000US04013105702","Census Tract 1057.02, Maricopa County, Arizona","45417","null","13756","null",
"1400000US04013105800","Census Tract 1058, Maricopa County, Arizona","44332","null","7316","null",
"1400000US04013105900","Census Tract 1059, Maricopa County, Arizona","19241","null","15349","null",
"1400000US04013106001","Census Tract 1060.01, Maricopa County, Arizona","32917","null","14451","null",
"1400000US04013106002","Census Tract 1060.02, Maricopa County, Arizona","34044","null","7193","null",
"1400000US04013106003","Census Tract 1060.03, Maricopa County, Arizona","32417","null","13276","null",
"1400000US04013106100","Census Tract 1061, Maricopa County, Arizona","75909","null","30082","null",
"1400000US04013106200","Census Tract 1062, Maricopa County, Arizona","250,000+","250,000+","***","***",
"1400000US04013106300","Census Tract 1063, Maricopa County, Arizona","39323","null","28259","null",
"1400000US04013106400","Census Tract 1064, Maricopa County, Arizona","63194","null","5018","null",
"1400000US04013106501","Census Tract 1065.01, Maricopa County, Arizona","43706","null","7667","null",
"1400000US04013106502","Census Tract 1065.02, Maricopa County, Arizona","61890","null","24561","null",
"1400000US04013106600","Census Tract 1066, Maricopa County, Arizona","73167","null","4855","null",
"1400000US04013106701","Census Tract 1067.01, Maricopa County, Arizona","31226","null","6912","null",
"1400000US04013106702","Census Tract 1067.02, Maricopa County, Arizona","68000","null","37229","null",
"1400000US04013106703","Census Tract 1067.03, Maricopa County, Arizona","66250","null","32771","null",
"1400000US04013106801","Census Tract 1068.01, Maricopa County, Arizona","25731","null","6088","null",
"1400000US04013106802","Census Tract 1068.02, Maricopa County, Arizona","51795","null","11509","null",
"1400000US04013106900","Census Tract 1069, Maricopa County, Arizona","40989","null","15716","null",
"1400000US04013107000","Census Tract 1070, Maricopa County, Arizona","48726","null","7451","null",
"1400000US04013107101","Census Tract 1071.01, Maricopa County, Arizona","30905","null","3196","null",
"1400000US04013107102","Census Tract 1071.02, Maricopa County, Arizona","28267","null","9707","null",
"1400000US04013107201","Census Tract 1072.01, Maricopa County, Arizona","25946","null","11570","null",
"1400000US04013107202","Census Tract 1072.02, Maricopa County, Arizona","34389","null","7726","null",
"1400000US04013107300","Census Tract 1073, Maricopa County, Arizona","27596","null","12766","null",
"1400000US04013107400","Census Tract 1074, Maricopa County, Arizona","30081","null","16933","null",
"1400000US04013107500","Census Tract 1075, Maricopa County, Arizona","-","-","**","**",
"1400000US04013107601","Census Tract 1076.01, Maricopa County, Arizona","45893","null","5848","null",
"1400000US04013107602","Census Tract 1076.02, Maricopa County, Arizona","34500","null","16019","null",
"1400000US04013107700","Census Tract 1077, Maricopa County, Arizona","52308","null","5714","null",
"1400000US04013107800","Census Tract 1078, Maricopa County, Arizona","140750","null","128986","null",
"1400000US04013107900","Census Tract 1079, Maricopa County, Arizona","55058","null","19165","null",
"1400000US04013108000","Census Tract 1080, Maricopa County, Arizona","250,000+","250,000+","***","***",
"1400000US04013108100","Census Tract 1081, Maricopa County, Arizona","-","-","**","**",
"1400000US04013108200","Census Tract 1082, Maricopa County, Arizona","91563","null","27354","null",
"1400000US04013108301","Census Tract 1083.01, Maricopa County, Arizona","50125","null","23260","null",
"1400000US04013108302","Census Tract 1083.02, Maricopa County, Arizona","44444","null","21771","null",
"1400000US04013108400","Census Tract 1084, Maricopa County, Arizona","41429","null","37614","null",
"1400000US04013108501","Census Tract 1085.01, Maricopa County, Arizona","51190","null","18384","null",
"1400000US04013108502","Census Tract 1085.02, Maricopa County, Arizona","80833","null","65638","null",
"1400000US04013108601","Census Tract 1086.01, Maricopa County, Arizona","27236","null","13653","null",
"1400000US04013108602","Census Tract 1086.02, Maricopa County, Arizona","39925","null","9454","null",
"1400000US04013108802","Census Tract 1088.02, Maricopa County, Arizona","34167","null","19468","null",
"1400000US04013108901","Census Tract 1089.01, Maricopa County, Arizona","28021","null","14563","null",
"1400000US04013108902","Census Tract 1089.02, Maricopa County, Arizona","24688","null","5248","null",
"1400000US04013109001","Census Tract 1090.01, Maricopa County, Arizona","24853","null","4559","null",
"1400000US04013109002","Census Tract 1090.02, Maricopa County, Arizona","26800","null","5205","null",
"1400000US04013109003","Census Tract 1090.03, Maricopa County, Arizona","27500","null","5784","null",
"1400000US04013109101","Census Tract 1091.01, Maricopa County, Arizona","46103","null","7791","null",
"1400000US04013109102","Census Tract 1091.02, Maricopa County, Arizona","34313","null","5423","null",
"1400000US04013109200","Census Tract 1092, Maricopa County, Arizona","20153","null","3658","null",
"1400000US04013109300","Census Tract 1093, Maricopa County, Arizona","24706","null","5837","null",
"1400000US04013109400","Census Tract 1094, Maricopa County, Arizona","20791","null","7210","null",
"1400000US04013109500","Census Tract 1095, Maricopa County, Arizona","45985","null","11063","null",
"1400000US04013109601","Census Tract 1096.01, Maricopa County, Arizona","36227","null","7747","null",
"1400000US04013109602","Census Tract 1096.02, Maricopa County, Arizona","31691","null","4240","null",
"1400000US04013109603","Census Tract 1096.03, Maricopa County, Arizona","36809","null","9755","null",
"1400000US04013109604","Census Tract 1096.04, Maricopa County, Arizona","36303","null","5030","null",
"1400000US04013109701","Census Tract 1097.01, Maricopa County, Arizona","26379","null","9915","null",
"1400000US04013109702","Census Tract 1097.02, Maricopa County, Arizona","31670","null","2717","null",
"1400000US04013109703","Census Tract 1097.03, Maricopa County, Arizona","35083","null","10770","null",
"1400000US04013109704","Census Tract 1097.04, Maricopa County, Arizona","47222","null","8618","null",
"1400000US04013109705","Census Tract 1097.05, Maricopa County, Arizona","41250","null","4555","null",
"1400000US04013109801","Census Tract 1098.01, Maricopa County, Arizona","34257","null","4887","null",
"1400000US04013109802","Census Tract 1098.02, Maricopa County, Arizona","45476","null","9308","null",
"1400000US04013109900","Census Tract 1099, Maricopa County, Arizona","25900","null","5875","null",
"1400000US04013110001","Census Tract 1100.01, Maricopa County, Arizona","40313","null","5304","null",
"1400000US04013110002","Census Tract 1100.02, Maricopa County, Arizona","24286","null","10174","null",
"1400000US04013110100","Census Tract 1101, Maricopa County, Arizona","19091","null","3313","null",
"1400000US04013110400","Census Tract 1104, Maricopa County, Arizona","58327","null","22204","null",
"1400000US04013110501","Census Tract 1105.01, Maricopa County, Arizona","-","-","**","**",
"1400000US04013110502","Census Tract 1105.02, Maricopa County, Arizona","31830","null","14049","null",
"1400000US04013110600","Census Tract 1106, Maricopa County, Arizona","36442","null","26546","null",
"1400000US04013110701","Census Tract 1107.01, Maricopa County, Arizona","40991","null","15628","null",
"1400000US04013110702","Census Tract 1107.02, Maricopa County, Arizona","31518","null","11717","null",
"1400000US04013110801","Census Tract 1108.01, Maricopa County, Arizona","30150","null","17788","null",
"1400000US04013110802","Census Tract 1108.02, Maricopa County, Arizona","48281","null","19050","null",
"1400000US04013110901","Census Tract 1109.01, Maricopa County, Arizona","23512","null","8266","null",
"1400000US04013110902","Census Tract 1109.02, Maricopa County, Arizona","37045","null","9299","null",
"1400000US04013111000","Census Tract 1110, Maricopa County, Arizona","44135","null","5832","null",
"1400000US04013111100","Census Tract 1111, Maricopa County, Arizona","-","-","**","**",
"1400000US04013111201","Census Tract 1112.01, Maricopa County, Arizona","33269","null","10350","null",
"1400000US04013111202","Census Tract 1112.02, Maricopa County, Arizona","31957","null","2551","null",
"1400000US04013111203","Census Tract 1112.03, Maricopa County, Arizona","34643","null","8003","null",
"1400000US04013111204","Census Tract 1112.04, Maricopa County, Arizona","31797","null","19947","null",
"1400000US04013111300","Census Tract 1113, Maricopa County, Arizona","52850","null","9394","null",
"1400000US04013111401","Census Tract 1114.01, Maricopa County, Arizona","31908","null","4611","null",
"1400000US04013111402","Census Tract 1114.02, Maricopa County, Arizona","28480","null","5243","null",
"1400000US04013111501","Census Tract 1115.01, Maricopa County, Arizona","30946","null","3444","null",
"1400000US04013111502","Census Tract 1115.02, Maricopa County, Arizona","32841","null","8337","null",
"1400000US04013111601","Census Tract 1116.01, Maricopa County, Arizona","39632","null","8090","null",
"1400000US04013111602","Census Tract 1116.02, Maricopa County, Arizona","32114","null","5725","null",
"1400000US04013111700","Census Tract 1117, Maricopa County, Arizona","35664","null","19502","null",
"1400000US04013111800","Census Tract 1118, Maricopa County, Arizona","75326","null","29955","null",
"1400000US04013111900","Census Tract 1119, Maricopa County, Arizona","128190","null","56643","null",
"1400000US04013112100","Census Tract 1121, Maricopa County, Arizona","19087","null","3670","null",
"1400000US04013112201","Census Tract 1122.01, Maricopa County, Arizona","29302","null","3248","null",
"1400000US04013112202","Census Tract 1122.02, Maricopa County, Arizona","24294","null","4722","null",
"1400000US04013112301","Census Tract 1123.01, Maricopa County, Arizona","26094","null","5054","null",
"1400000US04013112302","Census Tract 1123.02, Maricopa County, Arizona","26765","null","4228","null",
"1400000US04013112401","Census Tract 1124.01, Maricopa County, Arizona","38750","null","7498","null",
"1400000US04013112402","Census Tract 1124.02, Maricopa County, Arizona","40280","null","8390","null",
"1400000US04013112502","Census Tract 1125.02, Maricopa County, Arizona","39875","null","13329","null",
"1400000US04013112503","Census Tract 1125.03, Maricopa County, Arizona","40308","null","4300","null",
"1400000US04013112504","Census Tract 1125.04, Maricopa County, Arizona","31793","null","7518","null",
"1400000US04013112505","Census Tract 1125.05, Maricopa County, Arizona","30062","null","6035","null",
"1400000US04013112507","Census Tract 1125.07, Maricopa County, Arizona","21912","null","4412","null",
"1400000US04013112508","Census Tract 1125.08, Maricopa County, Arizona","38667","null","7033","null",
"1400000US04013112509","Census Tract 1125.09, Maricopa County, Arizona","34656","null","8650","null",
"1400000US04013112510","Census Tract 1125.10, Maricopa County, Arizona","56563","null","10058","null",
"1400000US04013112511","Census Tract 1125.11, Maricopa County, Arizona","57500","null","9088","null",
"1400000US04013112512","Census Tract 1125.12, Maricopa County, Arizona","26843","null","5825","null",
"1400000US04013112513","Census Tract 1125.13, Maricopa County, Arizona","37917","null","7486","null",
"1400000US04013112514","Census Tract 1125.14, Maricopa County, Arizona","60172","null","3673","null",
"1400000US04013112601","Census Tract 1126.01, Maricopa County, Arizona","21420","null","1960","null",
"1400000US04013112602","Census Tract 1126.02, Maricopa County, Arizona","21913","null","2131","null",
"1400000US04013112700","Census Tract 1127, Maricopa County, Arizona","21534","null","4032","null",
"1400000US04013112900","Census Tract 1129, Maricopa County, Arizona","25172","null","5650","null",
"1400000US04013113000","Census Tract 1130, Maricopa County, Arizona","29306","null","17752","null",
"1400000US04013113100","Census Tract 1131, Maricopa County, Arizona","19224","null","12334","null",
"1400000US04013113201","Census Tract 1132.01, Maricopa County, Arizona","20662","null","6199","null",
"1400000US04013113202","Census Tract 1132.02, Maricopa County, Arizona","25471","null","5248","null",
"1400000US04013113203","Census Tract 1132.03, Maricopa County, Arizona","24667","null","4300","null",
"1400000US04013113300","Census Tract 1133, Maricopa County, Arizona","15325","null","7437","null",
"1400000US04013113400","Census Tract 1134, Maricopa County, Arizona","-","-","**","**",
"1400000US04013113501","Census Tract 1135.01, Maricopa County, Arizona","30041","null","4237","null",
"1400000US04013113502","Census Tract 1135.02, Maricopa County, Arizona","22167","null","4271","null",
"1400000US04013113601","Census Tract 1136.01, Maricopa County, Arizona","36004","null","6348","null",
"1400000US04013113602","Census Tract 1136.02, Maricopa County, Arizona","25880","null","3981","null",
"1400000US04013113700","Census Tract 1137, Maricopa County, Arizona","34581","null","5377","null",
"1400000US04013113801","Census Tract 1138.01, Maricopa County, Arizona","32125","null","9416","null",
"1400000US04013113802","Census Tract 1138.02, Maricopa County, Arizona","-","-","**","**",
"1400000US04013113900","Census Tract 1139, Maricopa County, Arizona","14844","null","5313","null",
"1400000US04013114000","Census Tract 1140, Maricopa County, Arizona","20804","null","5841","null",
"1400000US04013114100","Census Tract 1141, Maricopa County, Arizona","-","-","**","**",
"1400000US04013114200","Census Tract 1142, Maricopa County, Arizona","19924","null","10121","null",
"1400000US04013114301","Census Tract 1143.01, Maricopa County, Arizona","13214","null","4697","null",
"1400000US04013114302","Census Tract 1143.02, Maricopa County, Arizona","19350","null","5023","null",
"1400000US04013114401","Census Tract 1144.01, Maricopa County, Arizona","31333","null","11086","null",
"1400000US04013114402","Census Tract 1144.02, Maricopa County, Arizona","19073","null","2240","null",
"1400000US04013114500","Census Tract 1145, Maricopa County, Arizona","21114","null","4108","null",
"1400000US04013114600","Census Tract 1146, Maricopa County, Arizona","24286","null","14105","null",
"1400000US04013114703","Census Tract 1147.03, Maricopa County, Arizona","22727","null","7558","null",
"1400000US04013114800","Census Tract 1148, Maricopa County, Arizona","32098","null","5057","null",
"1400000US04013114900","Census Tract 1149, Maricopa County, Arizona","21667","null","9353","null",
"1400000US04013115200","Census Tract 1152, Maricopa County, Arizona","34306","null","9902","null",
"1400000US04013115300","Census Tract 1153, Maricopa County, Arizona","26281","null","9135","null",
"1400000US04013115400","Census Tract 1154, Maricopa County, Arizona","27031","null","9284","null",
"1400000US04013115500","Census Tract 1155, Maricopa County, Arizona","33384","null","5641","null",
"1400000US04013115600","Census Tract 1156, Maricopa County, Arizona","36736","null","11468","null",
"1400000US04013115700","Census Tract 1157, Maricopa County, Arizona","32835","null","5433","null",
"1400000US04013115801","Census Tract 1158.01, Maricopa County, Arizona","32703","null","9915","null",
"1400000US04013115802","Census Tract 1158.02, Maricopa County, Arizona","30903","null","5218","null",
"1400000US04013115900","Census Tract 1159, Maricopa County, Arizona","37321","null","8363","null",
"1400000US04013116000","Census Tract 1160, Maricopa County, Arizona","39554","null","9246","null",
"1400000US04013116100","Census Tract 1161, Maricopa County, Arizona","24797","null","6144","null",
"1400000US04013116202","Census Tract 1162.02, Maricopa County, Arizona","43875","null","11414","null",
"1400000US04013116203","Census Tract 1162.03, Maricopa County, Arizona","34205","null","10760","null",
"1400000US04013116204","Census Tract 1162.04, Maricopa County, Arizona","40583","null","10109","null",
"1400000US04013116205","Census Tract 1162.05, Maricopa County, Arizona","36294","null","5413","null",
"1400000US04013116300","Census Tract 1163, Maricopa County, Arizona","47772","null","8332","null",
"1400000US04013116400","Census Tract 1164, Maricopa County, Arizona","32622","null","5575","null",
"1400000US04013116500","Census Tract 1165, Maricopa County, Arizona","31311","null","11147","null",
"1400000US04013116602","Census Tract 1166.02, Maricopa County, Arizona","33654","null","12155","null",
"1400000US04013116603","Census Tract 1166.03, Maricopa County, Arizona","87853","null","22827","null",
"1400000US04013116604","Census Tract 1166.04, Maricopa County, Arizona","62163","null","24064","null",
"1400000US04013116605","Census Tract 1166.05, Maricopa County, Arizona","57629","null","10489","null",
"1400000US04013116606","Census Tract 1166.06, Maricopa County, Arizona","51667","null","11265","null",
"1400000US04013116607","Census Tract 1166.07, Maricopa County, Arizona","61071","null","7201","null",
"1400000US04013116608","Census Tract 1166.08, Maricopa County, Arizona","42269","null","9135","null",
"1400000US04013116609","Census Tract 1166.09, Maricopa County, Arizona","71442","null","42728","null",
"1400000US04013116610","Census Tract 1166.10, Maricopa County, Arizona","51458","null","1939","null",
"1400000US04013116611","Census Tract 1166.11, Maricopa County, Arizona","105400","null","32238","null",
"1400000US04013116612","Census Tract 1166.12, Maricopa County, Arizona","63000","null","16505","null",
"1400000US04013116613","Census Tract 1166.13, Maricopa County, Arizona","50109","null","20679","null",
"1400000US04013116702","Census Tract 1167.02, Maricopa County, Arizona","43594","null","18455","null",
"1400000US04013116703","Census Tract 1167.03, Maricopa County, Arizona","51813","null","21515","null",
"1400000US04013116704","Census Tract 1167.04, Maricopa County, Arizona","47656","null","11586","null",
"1400000US04013116707","Census Tract 1167.07, Maricopa County, Arizona","85954","null","7400","null",
"1400000US04013116708","Census Tract 1167.08, Maricopa County, Arizona","52113","null","45250","null",
"1400000US04013116709","Census Tract 1167.09, Maricopa County, Arizona","84038","null","22277","null",
"1400000US04013116710","Census Tract 1167.10, Maricopa County, Arizona","126406","null","49741","null",
"1400000US04013116711","Census Tract 1167.11, Maricopa County, Arizona","93000","null","14780","null",
"1400000US04013116712","Census Tract 1167.12, Maricopa County, Arizona","73287","null","25735","null",
"1400000US04013116713","Census Tract 1167.13, Maricopa County, Arizona","75360","null","12766","null",
"1400000US04013116714","Census Tract 1167.14, Maricopa County, Arizona","125893","null","57630","null",
"1400000US04013116715","Census Tract 1167.15, Maricopa County, Arizona","95703","null","27003","null",
"1400000US04013116717","Census Tract 1167.17, Maricopa County, Arizona","49924","null","8439","null",
"1400000US04013116718","Census Tract 1167.18, Maricopa County, Arizona","61818","null","27058","null",
"1400000US04013116719","Census Tract 1167.19, Maricopa County, Arizona","67188","null","36854","null",
"1400000US04013116720","Census Tract 1167.20, Maricopa County, Arizona","76438","null","18375","null",
"1400000US04013116721","Census Tract 1167.21, Maricopa County, Arizona","-","-","**","**",
"1400000US04013116725","Census Tract 1167.25, Maricopa County, Arizona","-","-","**","**",
"1400000US04013116727","Census Tract 1167.27, Maricopa County, Arizona","110885","null","80723","null",
"1400000US04013116728","Census Tract 1167.28, Maricopa County, Arizona","138598","null","38248","null",
"1400000US04013116729","Census Tract 1167.29, Maricopa County, Arizona","-","-","**","**",
"1400000US04013116730","Census Tract 1167.30, Maricopa County, Arizona","-","-","**","**",
"1400000US04013116731","Census Tract 1167.31, Maricopa County, Arizona","-","-","**","**",
"1400000US04013116732","Census Tract 1167.32, Maricopa County, Arizona","41300","null","19467","null",
"1400000US04013116733","Census Tract 1167.33, Maricopa County, Arizona","182500","null","73060","null",
"1400000US04013116800","Census Tract 1168, Maricopa County, Arizona","21542","null","13433","null",
"1400000US04013116900","Census Tract 1169, Maricopa County, Arizona","36016","null","8724","null",
"1400000US04013117000","Census Tract 1170, Maricopa County, Arizona","42549","null","9126","null",
"1400000US04013117100","Census Tract 1171, Maricopa County, Arizona","62813","null","19874","null",
"1400000US04013117200","Census Tract 1172, Maricopa County, Arizona","33125","null","9426","null",
"1400000US04013117300","Census Tract 1173, Maricopa County, Arizona","9111","null","3393","null",
"1400000US04013216806","Census Tract 2168.06, Maricopa County, Arizona","56935","null","42214","null",
"1400000US04013216807","Census Tract 2168.07, Maricopa County, Arizona","73884","null","31009","null",
"1400000US04013216809","Census Tract 2168.09, Maricopa County, Arizona","-","-","**","**",
"1400000US04013216810","Census Tract 2168.10, Maricopa County, Arizona","50250","null","39575","null",
"1400000US04013216813","Census Tract 2168.13, Maricopa County, Arizona","-","-","**","**",
"1400000US04013216816","Census Tract 2168.16, Maricopa County, Arizona","-","-","**","**",
"1400000US04013216818","Census Tract 2168.18, Maricopa County, Arizona","-","-","**","**",
"1400000US04013216819","Census Tract 2168.19, Maricopa County, Arizona","-","-","**","**",
"1400000US04013216820","Census Tract 2168.20, Maricopa County, Arizona","-","-","**","**",
"1400000US04013216821","Census Tract 2168.21, Maricopa County, Arizona","-","-","**","**",
"1400000US04013216822","Census Tract 2168.22, Maricopa County, Arizona","-","-","**","**",
"1400000US04013216826","Census Tract 2168.26, Maricopa County, Arizona","75461","null","69210","null",
"1400000US04013216829","Census Tract 2168.29, Maricopa County, Arizona","-","-","**","**",
"1400000US04013216830","Census Tract 2168.30, Maricopa County, Arizona","-","-","**","**",
"1400000US04013216831","Census Tract 2168.31, Maricopa County, Arizona","-","-","**","**",
"1400000US04013216832","Census Tract 2168.32, Maricopa County, Arizona","173182","null","101383","null",
"1400000US04013216833","Census Tract 2168.33, Maricopa County, Arizona","-","-","**","**",
"1400000US04013216834","Census Tract 2168.34, Maricopa County, Arizona","230481","null","180935","null",
"1400000US04013216835","Census Tract 2168.35, Maricopa County, Arizona","-","-","**","**",
"1400000US04013216836","Census Tract 2168.36, Maricopa County, Arizona","-","-","**","**",
"1400000US04013216837","Census Tract 2168.37, Maricopa County, Arizona","54615","null","29431","null",
"1400000US04013216838","Census Tract 2168.38, Maricopa County, Arizona","75957","null","41720","null",
"1400000US04013216839","Census Tract 2168.39, Maricopa County, Arizona","250,000+","250,000+","***","***",
"1400000US04013216840","Census Tract 2168.40, Maricopa County, Arizona","160536","null","145628","null",
"1400000US04013216841","Census Tract 2168.41, Maricopa County, Arizona","-","-","**","**",
"1400000US04013216842","Census Tract 2168.42, Maricopa County, Arizona","107500","null","49154","null",
"1400000US04013216843","Census Tract 2168.43, Maricopa County, Arizona","-","-","**","**",
"1400000US04013216844","Census Tract 2168.44, Maricopa County, Arizona","-","-","**","**",
"1400000US04013216845","Census Tract 2168.45, Maricopa County, Arizona","-","-","**","**",
"1400000US04013216846","Census Tract 2168.46, Maricopa County, Arizona","116437","null","22751","null",
"1400000US04013216847","Census Tract 2168.47, Maricopa County, Arizona","250,000+","250,000+","***","***",
"1400000US04013216848","Census Tract 2168.48, Maricopa County, Arizona","142976","null","106249","null",
"1400000US04013216849","Census Tract 2168.49, Maricopa County, Arizona","-","-","**","**",
"1400000US04013216850","Census Tract 2168.50, Maricopa County, Arizona","133242","null","38232","null",
"1400000US04013216851","Census Tract 2168.51, Maricopa County, Arizona","250,000+","250,000+","***","***",
"1400000US04013216852","Census Tract 2168.52, Maricopa County, Arizona","69318","null","34132","null",
"1400000US04013216853","Census Tract 2168.53, Maricopa County, Arizona","-","-","**","**",
"1400000US04013216901","Census Tract 2169.01, Maricopa County, Arizona","-","-","**","**",
"1400000US04013216902","Census Tract 2169.02, Maricopa County, Arizona","-","-","**","**",
"1400000US04013217001","Census Tract 2170.01, Maricopa County, Arizona","198625","null","82676","null",
"1400000US04013217002","Census Tract 2170.02, Maricopa County, Arizona","78672","null","36031","null",
"1400000US04013217101","Census Tract 2171.01, Maricopa County, Arizona","65547","null","8789","null",
"1400000US04013217102","Census Tract 2171.02, Maricopa County, Arizona","53333","null","33369","null",
"1400000US04013217201","Census Tract 2172.01, Maricopa County, Arizona","46213","null","16133","null",
"1400000US04013217203","Census Tract 2172.03, Maricopa County, Arizona","-","-","**","**",
"1400000US04013217204","Census Tract 2172.04, Maricopa County, Arizona","22883","null","2796","null",
"1400000US04013217300","Census Tract 2173, Maricopa County, Arizona","-","-","**","**",
"1400000US04013217400","Census Tract 2174, Maricopa County, Arizona","36513","null","15103","null",
"1400000US04013217501","Census Tract 2175.01, Maricopa County, Arizona","27361","null","19390","null",
"1400000US04013217502","Census Tract 2175.02, Maricopa County, Arizona","-","-","**","**",
"1400000US04013217600","Census Tract 2176, Maricopa County, Arizona","46551","null","2577","null",
"1400000US04013217700","Census Tract 2177, Maricopa County, Arizona","-","-","**","**",
"1400000US04013217800","Census Tract 2178, Maricopa County, Arizona","35489","null","26982","null",
"1400000US04013217900","Census Tract 2179, Maricopa County, Arizona","57175","null","46344","null",
"1400000US04013218000","Census Tract 2180, Maricopa County, Arizona","32270","null","29091","null",
"1400000US04013218100","Census Tract 2181, Maricopa County, Arizona","45667","null","19533","null",
"1400000US04013218200","Census Tract 2182, Maricopa County, Arizona","31745","null","18331","null",
"1400000US04013218300","Census Tract 2183, Maricopa County, Arizona","58532","null","37836","null",
"1400000US04013318400","Census Tract 3184, Maricopa County, Arizona","43947","null","9230","null",
"1400000US04013318501","Census Tract 3185.01, Maricopa County, Arizona","53929","null","18809","null",
"1400000US04013318700","Census Tract 3187, Maricopa County, Arizona","-","-","**","**",
"1400000US04013318800","Census Tract 3188, Maricopa County, Arizona","33889","null","10877","null",
"1400000US04013318900","Census Tract 3189, Maricopa County, Arizona","40431","null","16230","null",
"1400000US04013319000","Census Tract 3190, Maricopa County, Arizona","-","-","**","**",
"1400000US04013319101","Census Tract 3191.01, Maricopa County, Arizona","16750","null","4166","null",
"1400000US04013319103","Census Tract 3191.03, Maricopa County, Arizona","-","-","**","**",
